Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	mPmumew4	mw4Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
16	9906	64413	0.0321615	0.00565651	38	74319	441	258	168	58.0415	42.657	0.139857	58.3538	25	115	143	0
17	38385	11250	0.0360851	0.0297127	78	49635	85	131	119	31.4512	28.7108	0.0916316	33.093	33	45	86	0
18	20591	1049	0.0123858	0.010395	10	21640	10	37	34	8.4058	6.49849	0.754661	30.0255	20	23	14	7
19	826808	102179	0.0102801	0.0160727	20	928987	1545	17	2	1.65507	0.402299	0.201023	1.26612	0	15	2	0
20	16640	2389	0.0128996	0.0266578	27	19029	12	57	86	14.0464	20.3587	0.41299	29.581	54	25	32	0
21	13462	142480	0.0232223	0.0386423	343	155942	10	13	67	2.78454	8.35995	0.13006	6.46702	56	2	11	0
22	12563	9175	0.0250664	0.0193132	246	21738	74	292	478	66.9971	90.2989	0.0823398	85.8808	240	54	238	0
23	4773563	4133	0.00655335	0.0270191	2878	4777696	48	7	15	2.1285	3.18996	0.0773483	2.88981	8	0	7	0
24	101251	4135	0.0122933	0.0142641	140	105386	162	110	121	27.6609	28.873	0.0925882	31.1612	41	30	80	0
25	21203	18699	0.0102914	0.0435192	261	39902	35	195	288	56.4628	64.8258	0.0987114	67.3591	120	27	168	0
26	1967	1560	0.044409	0.0167719	232	3527	10	145	799	36.3575	92.1803	0.176537	78.8778	694	40	105	0
27	1178	2198	0.0438347	0.0353667	308	3376	617	3042	2996	670.483	663.829	0.0167694	678.513	590	636	2406	0
28	18343	32508	0.0249324	0.046016	699	50851	376	709	775	166.654	169.047	0.0120067	169.897	170	104	605	0
29	314245	208031	0.0467198	0.0193804	717	522276	2327	228	237	57.9981	56.2989	0.0103011	57.7384	42	33	195	0
30	2827553	4271	0.0454914	0.00645034	2703	2831824	329	8	10	1.66957	1.7072	0.0125159	1.7099	3	1	7	0
31	17136	2882	0.0240006	0.0396997	26	20018	1195	349	109	40.6841	23.605	0.0954996	35.3936	31	271	78	0
32	2923176	14862	0.0364883	0.0105374	388	2938038	76	0	4	0	0.299456	0.0276839	0.155172	4	0	0	0
33	1021040	69833	0.0147038	0.0429129	911	1090873	180	32	42	8.43092	8.95281	0.0286718	8.95052	15	5	27	0
34	11703	2173	0.0280721	0.00384103	56	13876	2380	2007	1161	380.713	288.834	0.102284	372.092	151	997	1010	0
35	310813	284134	0.0295793	0.00470928	538	594947	582	64	64	14.4638	14.4967	0.0158573	14.7136	11	11	53	0
36	808232	37916	0.0198503	0.0332973	523	846148	40	12	19	2.97778	3.683	0.153256	3.94228	10	3	9	0
37	1103092	59808	0.0133085	0.0320195	1859	1162900	38	8	31	2.27536	4.96733	0.0882387	3.99325	25	2	6	0
38	292441	30543	0.0148731	0.0428788	337	322984	903	88	80	17.7855	17.366	0.0142398	17.8283	18	26	62	0
39	2971844	1160	0.0321053	0.0407821	507	2973004	46	6	9	1.87246	1.90865	0.131679	2.17766	3	0	6	0
40	1566	104820	0.0386699	0.0407033	119	106386	1974	195	138	38.8319	35.0006	0.0334203	38.1762	20	77	118	0
41	94575	5648	0.00840714	0.0044688	1494	100223	100	90	273	20.0744	37.0563	0.146517	33.6792	201	18	72	0
42	1289220	5134	0.0192905	0.021825	295	1294354	10	1	8	0.463768	1.20448	0.156988	0.99925	7	0	1	0
43	1191	5184	0.0241413	0.03729	26	6375	12	179	272	47.4628	63.6999	0.318499	82.0405	147	54	125	0
44	275874	314175	0.00678342	0.038876	388	590049	818	38	31	8.14203	7.67998	0.00662337	7.96252	5	12	26	0
45	424859	23408	0.0208432	0.0153815	34	448267	52	6	5	1.44348	0.955233	0.247831	1.58396	2	3	3	0
46	29232	32315	0.0136264	0.0414834	15	61547	1843	89	9	6.38164	1.79008	0.163974	4.82384	4	84	5	0
47	699917	12147	0.00336931	0.0275832	146	712064	277	17	12	2.45411	2.17967	0.0571685	2.45577	5	10	7	0
48	179502	1088	0.0444171	0.0432293	34	180590	1860	77	43	11.1952	8.78947	0.0575559	10.5885	9	43	34	0
49	6298	29625	0.0165877	0.0232885	305	35923	22	86	285	26.3894	51.8857	0.176619	47.9123	212	13	73	0
50	1070	427734	0.000305762	0.0169237	688	428804	2430	102	87	20.7304	18.5735	0.0429116	20.5225	24	39	63	0
51	7230	15302	0.00979468	0.0417073	340	22532	10	204	574	48.7507	115.089	0.227729	107.378	379	9	195	0
52	37257	1043	0.0188249	0.030912	35	38300	42	75	69	19.2802	17.3872	0.100055	20.3553	24	30	45	0
53	114108	2037	0.0296741	0.033495	23	116145	169	45	25	6.6058	4.76225	0.0945958	6.26237	10	30	15	0
54	11010	96714	0.0250646	0.00391949	12	107724	42	26	23	7.09662	4.75923	0.424866	10.2001	7	10	16	0
55	334223	383493	0.0181697	0.0219191	508	717716	14	5	18	1.19807	2.75257	0.24635	2.65442	13	0	5	0
56	3835	114111	0.00126826	0.0224573	322	117946	34	83	136	23.4271	30.6183	0.240885	35.7481	71	18	65	0
57	21466	21651	0.02101	0.0109222	100	43117	605	528	389	121.459	102.229	0.0814988	121.624	53	192	336	0
58	1566246	19797	0.00220056	0.0126682	1131	1586043	71	14	24	3.65894	5.33212	0.204756	5.68216	11	1	13	0
59	10925	1369	0.0305745	0.0283867	839	12294	486	1880	2052	428.348	428.237	0.0123062	433.628	514	342	1538	0
60	1434079	18555	0.0206822	0.0373374	641	1452634	98	11	18	3.15266	4.38052	0.0597894	4.01349	7	0	11	0
61	2014810	323519	0.0293338	0.0079027	115	2338329	174	4	6	1.78068	1.86025	0.0440747	1.9048	2	0	4	0
62	218772	1601	0.00352699	0.0170059	901	220373	960	251	242	54.7652	52.3944	0.0264348	55.0255	62	71	180	0
63	3952811	4201	0.00620897	0.046678	1630	3957012	75	10	13	2.55845	1.99032	0.0894535	2.49325	5	2	8	0
64	5851	3741	0.0271835	0.0308323	73	9592	51	447	508	108.661	123.521	0.128315	133.343	168	107	340	0
65	15800	4120	0.00878038	0.0433656	10	19920	18	54	34	11.9449	7.08288	0.468254	17.6289	17	37	17	0
66	2094	5850	0.0212155	0.0040041	431	7944	314	1290	1648	289.655	320.507	0.0511892	321.708	688	330	960	0
67	24110	50996	0.0178134	0.00552258	63	75106	149	109	103	26.6464	26.5499	0.193099	32.9618	35	41	68	0
68	56517	1529	0.0253491	0.0497422	1739	58046	162	615	791	151.991	163.257	0.0174961	160.469	250	74	541	0
69	1928	48758	0.0147207	0.0273167	241	50686	346	367	362	80.4899	77.4023	0.0349946	81.7954	90	95	272	0
70	34093	44010	0.0252821	0.0253297	16	78103	1100	130	26	15.314	7.25227	0.122916	12.7796	3	107	23	0
71	37858	499798	0.0359749	0.0480044	1155	537656	60	17	32	3.70338	4.31397	0.00010631	4.01049	18	3	14	0
72	1808512	275311	0.0362024	0.00646681	119	2083823	100	4	5	1.23575	1.75136	0.229947	1.94978	2	1	3	0
73	6009	37211	0.0458972	0.0498669	85	43220	632	290	238	61.6966	54.5644	0.0367415	60.3156	57	109	181	0
74	367046	85111	0.036113	0.0334507	205	452157	28	9	14	2.64928	3.00847	0.0530986	2.98951	6	1	8	0
75	4556	1715	0.0282404	0.0232111	12	6271	71	487	242	111.16	59.1428	0.282801	117.403	54	299	188	0
76	157611	18520	0.0454322	0.0113466	394	176131	1913	479	449	105.66	101.633	0.0120784	104.902	66	96	383	0
77	10710	255127	0.00752376	0.0254822	662	265837	27	33	76	7.78261	13.2753	0.186496	13.0292	48	5	28	0
78	2715907	9485	0.0451605	0.0312701	141	2725392	83	1	3	0.162319	0.823956	0.206004	0.632684	2	0	1	0
79	245394	7651	0.00220885	0.00207105	185	253045	685	129	71	27.5072	17.7362	0.306857	32.3598	15	73	56	0
80	461625	382661	0.00456453	0.0246283	1366	844286	1810	89	88	19.6483	18.8494	0.00907057	19.4228	20	21	68	0
81	2915	466580	0.0376758	0.0107202	36	469495	43	4	3	0.475362	1.20327	0.365938	1.35007	2	3	1	0
82	901136	195040	0.0339387	0.0146271	442	1096176	10	0	2	0	0.194797	0.0489867	0.103448	2	0	0	0
83	98616	9714	0.0335464	0.034042	159	108330	898	219	176	42.6048	41.3642	0.0185619	42.7744	35	78	141	0
84	205460	3951	0.0497805	0.00361218	996	209411	20	3	32	0.925604	3.04658	0.0989203	2.22264	30	1	2	0
85	876396	43003	0.0358099	0.034712	39	919399	90	2	2	0.742029	0.46461	0.101039	0.668666	0	0	2	0
86	25107	14461	0.0106484	0.0428967	247	39568	654	445	358	87.1488	80.6582	0.0262571	86.1409	72	159	286	0
87	1216551	32957	0.0345564	0.0111186	11	1249508	473	7	3	1.56908	1.24743	0.0595522	1.4955	0	4	3	0
88	2684	14024	0.0165936	0.0485967	1065	16708	91	1152	1580	284.27	312.55	0.0419338	311.608	558	130	1022	0
89	2684	2043	0.0120384	0.0198525	969	4727	151	1931	2830	483.128	545.304	0.0518195	542.66	1176	277	1654	0
90	1797606	75463	0.0387951	0.0447791	2011	1873069	165	12	16	3.11594	2.9879	0.065816	3.26612	6	2	10	0
91	4181	4343	0.00787007	0.0228201	29	8524	2801	570	116	57.6686	28.0883	0.143075	49.6799	36	490	80	0
92	307780	2031	0.00170112	0.0349497	149	309811	17	17	28	5.34976	8.13007	0.208065	8.55997	15	4	13	0
93	1062	23822	0.0490182	0.029928	1502	24884	65	193	394	46.1894	56.4828	0.0295315	52.94	237	36	157	0
94	74504	1859	0.041468	0.0410308	22	76363	711	85	28	11.914	6.76286	0.116615	10.5195	8	65	20	0
95	123106	2417	0.0136255	0.0378283	177	125523	264	123	96	25.0251	24.1192	0.055787	26.0187	18	45	78	0
96	1031	87717	0.0264215	0.0496067	89	88748	1980	158	96	23.8058	21.127	0.0645602	24	22	84	74	0
97	25791	43129	0.0222308	0.0366656	70	68920	161	137	101	29.8483	23.4531	0.0828282	29.009	25	61	76	0
98	3870430	1105	0.0142836	0.0210075	1135	3871535	13	1	5	0.414493	0.817302	0.0219773	0.631184	4	0	1	0
99	2675635	98009	0.0211618	0.000966829	1630	2773644	75	0	7	0	0.406534	0.0117734	0.206897	7	0	0	0
100	4380332	16188	0.0353972	0.00826339	185	4396520	44	2	3	0.919807	0.780399	0.142335	0.989505	1	0	2	0
1	64240	71539	0.0017811	0.00475953	68	135779	415	134	43	28.314	9.39383	0.345429	28.1732	14	105	29	0
2	2353907	7433	0.0353961	0.0209096	13	2361340	448	12	3	1.48309	0.494858	0.0287078	1.01424	0	9	3	0
3	71916	1632	0.0363717	0.00819887	201	73548	64	36	70	9.91787	12.0913	0.122193	12.5592	42	8	28	0
4	1499299	15654	0.0382297	0.0459261	2682	1514953	570	50	59	10.8415	11.3908	0.00263947	11.1469	14	5	45	0
5	21583	10331	0.00262818	0.0110044	2138	31914	35	400	1359	93.7536	240.69	0.234856	221.536	998	39	361	0
6	31496	17954	0.00865947	0.0311833	147	49450	27	86	154	21.7169	35.556	0.173759	34.8613	85	17	69	0
7	1471769	1066	0.0338278	0.0363622	96	1472835	135	6	3	1.78841	1.30309	0.0271323	1.58696	0	3	3	0
8	3253	7118	0.0355873	0.0082004	11	10371	919	1419	438	262.907	102.57	0.25213	240.802	42	1023	396	0
9	18788	1975	0.0424254	0.0323551	943	20763	64	256	516	59.8899	74.173	0.0485074	70.524	302	42	214	0
10	8290	1161	0.0256983	0.0205978	746	9451	24	213	771	46.3217	93.0387	0.145728	82.1417	609	51	162	0
11	995316	270615	0.0323143	0.0490339	534	1265931	305	27	25	6.42512	6.34483	0.00615227	6.42429	4	6	21	0
12	4937	3179	0.018355	0.0281713	92	8116	656	1184	758	206.092	171.036	0.0579581	199.959	160	586	598	0
13	22285	105098	0.0297082	0.00587459	81	127383	412	155	118	33.1362	28.2081	0.0755073	33.1424	18	55	100	0
14	3970229	8101	0.0430918	0.0320304	25	3978330	871	5	4	1.20386	1.06897	0.0198141	1.15892	0	1	4	0
15	23103	22898	0.0409219	0.00962556	196	46001	1448	1123	995	261.729	241.661	0.0290197	259.136	145	273	850	0
16	9906	64413	0.0321615	0.00565651	38	74319	441	283	189	64.542	47.6419	0.130728	64.3396	24	118	165	0
17	38385	11250	0.0360851	0.0297127	78	49635	85	129	124	30.1034	28.565	0.0884602	32.1687	30	35	94	0
18	20591	1049	0.0123858	0.010395	10	21640	10	39	47	9.3401	11.5499	0.700638	35.2001	35	27	12	4
19	826808	102179	0.0102801	0.0160727	20	928987	1545	21	3	2.8599	1.06594	0.135662	2.25037	0	18	3	0
20	16640	2389	0.0128996	0.0266578	27	19029	12	61	110	17.142	22.4338	0.395005	32.9228	69	20	41	0
21	13462	142480	0.0232223	0.0386423	343	155942	10	13	51	2.47923	8.7925	0.286679	8.06447	38	0	13	0
22	12563	9175	0.0250664	0.0193132	246	21738	74	286	466	70.8126	90.3218	0.0818933	87.9003	224	44	242	0
23	4773563	4133	0.00655335	0.0270191	2878	4777696	48	8	12	2.01353	2.46098	0.100707	2.49175	5	1	7	0
24	101251	4135	0.0122933	0.0142641	140	105386	162	113	112	28.7787	26.9044	0.0968053	30.8096	31	32	81	0
25	21203	18699	0.0102914	0.0435192	261	39902	35	190	274	47.9594	59.4374	0.119311	61.0907	119	35	155	0
26	1967	1560	0.044409	0.0167719	232	3527	10	158	871	36.913	101.249	0.199319	87.3658	769	56	102	0
27	1178	2198	0.0438347	0.0353667	308	3376	617	3033	2974	674.324	658.606	0.0166175	677.675	589	648	2385	0
28	18343	32508	0.0249324	0.046016	699	50851	376	705	779	168.389	164.255	0.0163674	169.076	179	105	600	0
29	314245	208031	0.0467198	0.0193804	717	522276	2327	194	214	46.7536	48.265	0.00116435	47.5682	45	25	169	0
30	2827553	4271	0.0454914	0.00645034	2703	2831824	329	7	8	0.846377	0.977616	0.0466228	0.957271	4	3	4	0
31	17136	2882	0.0240006	0.0396997	26	20018	1195	313	116	39.9478	27.3721	0.104555	37.4753	32	229	84	0
32	2923176	14862	0.0364883	0.0105374	388	2938038	76	2	4	0.168116	0.453721	0.0231705	0.31934	3	1	1	0
33	1021040	69833	0.0147038	0.0429129	911	1090873	180	30	43	6.8029	8.06534	0.0360014	7.71739	18	5	25	0
34	11703	2173	0.0280721	0.00384103	56	13876	2380	2085	1189	388.127	292.453	0.112977	382.697	151	1047	1038	0
35	310813	284134	0.0295793	0.00470928	538	594947	582	52	69	11.4048	12.1246	0.0311064	12.1454	25	8	44	0
36	808232	37916	0.0198503	0.0332973	523	846148	40	9	14	2.657	3.69873	0.0366885	3.3036	6	1	8	0
37	1103092	59808	0.0133085	0.0320195	1859	1162900	38	11	27	2.93527	3.22384	0.110663	3.46552	19	3	8	0
38	292441	30543	0.0148731	0.0428788	337	322984	903	90	76	19.63	19.3648	0.0195167	19.8846	9	23	67	0
39	2971844	1160	0.0321053	0.0407821	507	2973004	46	2	6	0.360386	0.91954	0.0442885	0.672414	4	0	2	0
40	1566	104820	0.0386699	0.0407033	119	106386	1974	196	150	39.7092	36.4767	0.0251755	39.0645	22	68	128	0
41	94575	5648	0.00840714	0.0044688	1494	100223	100	75	256	19.3391	33.631	0.123319	30.3613	201	20	55	0
42	1289220	5134	0.0192905	0.021825	295	1294354	10	0	7	0	0.964912	0.135226	0.568966	7	0	0	0
43	1191	5184	0.0241413	0.03729	26	6375	12	188	261	48.5217	60.6485	0.294792	77.7286	141	68	120	0
44	275874	314175	0.00678342	0.038876	388	590049	818	40	36	8.8029	8.61827	0.0179097	8.86882	9	13	27	0
45	424859	23408	0.0208432	0.0153815	34	448267	52	3	6	0.628986	1.40593	0.239792	1.35457	4	1	2	0
46	29232	32315	0.0136264	0.0414834	15	61547	1843	109	13	9.70725	2.56866	0.0802553	6.62069	6	102	7	0
47	699917	12147	0.00336931	0.0275832	146	712064	277	13	13	2.63865	2.03751	0.0777103	2.53073	4	4	9	0
48	179502	1088	0.0444171	0.0432293	34	180590	1860	55	26	8.7285	6.79129	0.0997513	8.6027	5	34	21	0
49	6298	29625	0.0165877	0.0232885	305	35923	22	99	275	23.6918	50.2142	0.191136	46.1139	192	16	83	0
50	1070	427734	0.000305762	0.0169237	688	428804	2430	102	63	17.5275	15.7647	0.0346226	17.2354	18	57	45	0
51	7230	15302	0.00979468	0.0417073	340	22532	10	158	459	40.7546	89.8972	0.273082	91.0645	311	10	148	0
52	37257	1043	0.0188249	0.030912	35	38300	42	81	75	20.115	17.1228	0.210595	23.5322	31	37	44	0
53	114108	2037	0.0296741	0.033495	23	116145	169	48	21	8.8	3.92075	0.158414	7.4925	6	33	15	0
54	11010	96714	0.0250646	0.00391949	12	107724	42	18	14	5.27053	2.14882	0.39043	5.96102	7	11	7	0
55	334223	383493	0.0181697	0.0219191	508	717716	14	1	20	0.0434783	2.21537	0.12827	1.31934	19	0	1	0
56	3835	114111	0.00126826	0.0224573	322	117946	34	72	135	19.0357	26.9903	0.216187	29.5075	76	13	59	0
57	21466	21651	0.02101	0.0109222	100	43117	605	535	374	116.422	95.0811	0.0795103	114.729	63	224	311	0
58	1566246	19797	0.00220056	0.0126682	1131	1586043	71	22	32	6.56039	9.30853	0.132047	9.17241	10	0	22	0
59	10925	1369	0.0305745	0.0283867	839	12294	486	1869	2090	421.1	427.37	0.014081	430.313	534	313	1556	0
60	1434079	18555	0.0206822	0.0373374	641	1452634	98	13	18	2.52464	2.72474	0.0265858	2.69715	10	5	8	0
61	2014810	323519	0.0293338	0.0079027	115	2338329	174	4	2	0.97971	0.966122	0.0697078	1.04573	0	2	2	0
62	218772	1601	0.00352699	0.0170059	901	220373	960	214	216	50.9256	52.0569	0.0382214	53.5427	64	62	152	0
63	3952811	4201	0.00620897	0.046678	1630	3957012	75	12	19	3.57585	4.47187	0.0720848	4.34258	7	0	12	0
64	5851	3741	0.0271835	0.0308323	73	9592	51	448	482	110.325	113.912	0.133665	129.457	161	127	321	0
65	15800	4120	0.00878038	0.0433656	10	19920	18	72	37	17.9575	9.95523	0.345926	21.0705	15	50	22	0
66	2094	5850	0.0212155	0.0040041	431	7944	314	1249	1650	292.821	312.664	0.0454073	317.244	698	297	952	0
67	24110	50996	0.0178134	0.00552258	63	75106	149	98	98	22.7594	25.951	0.220465	31.3036	38	38	60	0
68	56517	1529	0.0253491	0.0497422	1739	58046	162	584	751	150.428	163.466	0.0193204	160.084	227	60	524	0
69	1928	48758	0.0147207	0.0273167	241	50686	346	370	356	91.6667	89.0296	0.0383297	93.937	86	100	270	0
70	34093	44010	0.0252821	0.0253297	16	78103	1100	128	23	15.0155	4.36056	0.186735	11.7444	6	111	17	0
71	37858	499798	0.0359749	0.0480044	1155	537656	60	19	40	4.4715	5.55717	0.123849	5.73463	23	2	17	0
72	1808512	275311	0.0362024	0.00646681	119	2083823	100	2	2	0.457971	0.503327	0.244518	0.637181	0	0	2	0
73	6009	37211	0.0458972	0.0498669	85	43220	632	306	251	61.715	54.6606	0.0306012	59.9955	52	107	199	0
74	367046	85111	0.036113	0.0334507	205	452157	28	3	19	0.716908	2.35511	0.0700378	1.66267	16	0	3	0
75	4556	1715	0.0282404	0.0232111	12	6271	71	470	225	106.088	52.6322	0.27867	108.683	55	300	170	0
76	157611	18520	0.0454322	0.0113466	394	176131	1913	480	486	115.446	111.757	0.0137339	115.172	92	86	394	0
77	10710	255127	0.00752376	0.0254822	662	265837	27	46	91	12.5671	17.3848	0.163939	17.979	51	6	40	0
78	2715907	9485	0.0451605	0.0312701	141	2725392	83	1	1	0.0434783	0.0344828	0.000530989	0.0389805	1	1	0	0
79	245394	7651	0.00220885	0.00207105	185	253045	685	113	73	26.1855	17.5221	0.280371	30.1499	21	61	52	0
80	461625	382661	0.00456453	0.0246283	1366	844286	1810	92	84	17.4831	16.9008	0.003384	17.2489	17	25	67	0
81	2915	466580	0.0376758	0.0107202	36	469495	43	4	6	0.800966	1.49728	0.0762058	1.24888	5	3	1	0
82	901136	195040	0.0339387	0.0146271	442	1096176	10	1	8	0.162319	0.46824	-0.00795598	0.313343	7	0	1	0
83	98616	9714	0.0335464	0.034042	159	108330	898	235	189	47.3575	42.8064	0.0284004	46.3816	36	82	153	0
84	205460	3951	0.0497805	0.00361218	996	209411	20	3	29	1.17198	3.02117	0.220162	2.72339	27	1	2	0
85	876396	43003	0.0358099	0.034712	39	919399	90	6	7	1.57488	1.0605	0.0406453	1.37106	2	1	5	0
86	25107	14461	0.0106484	0.0428967	247	39568	654	413	347	84.0068	77.0587	0.029495	82.952	69	135	278	0
87	1216551	32957	0.0345564	0.0111186	11	1249508	473	14	10	3.54589	1.50817	0.358189	3.86582	2	6	8	0
88	2684	14024	0.0165936	0.0485967	1065	16708	91	1090	1518	273.925	302.269	0.0405285	300.401	549	121	969	0
89	2684	2043	0.0120384	0.0198525	969	4727	151	1888	2738	479.051	535.51	0.0526927	535.81	1117	267	1621	0
90	1797606	75463	0.0387951	0.0447791	2011	1873069	165	8	15	1.81353	2.16818	0.00190718	1.9955	8	1	7	0
91	4181	4343	0.00787007	0.0228201	29	8524	2801	559	84	47.4068	14.2843	0.133621	35.2271	30	505	54	0
92	307780	2031	0.00170112	0.0349497	149	309811	17	13	25	3.80193	5.38173	0.358317	7.21139	16	4	9	0
93	1062	23822	0.0490182	0.029928	1502	24884	65	174	412	37.5662	50.0901	0.0336053	45.4063	276	38	136	0
94	74504	1859	0.041468	0.0410308	22	76363	711	108	49	13.9063	10.2341	0.0895026	13.2271	15	74	34	0
95	123106	2417	0.0136255	0.0378283	177	125523	264	99	91	24.6705	21.9068	0.0397861	24.2406	24	32	67	0
96	1031	87717	0.0264215	0.0496067	89	88748	1980	118	77	19.2986	15.7774	0.0245978	17.967	19	60	58	0
97	25791	43129	0.0222308	0.0366656	70	68920	161	119	96	23.257	19.2565	0.07734	23.0097	26	49	70	0
98	3870430	1105	0.0142836	0.0210075	1135	3871535	13	1	2	0.321739	0.0689655	0.16381	0.230135	2	1	0	0
99	2675635	98009	0.0211618	0.000966829	1630	2773644	75	1	8	0.0434783	0.681186	0.130021	0.423538	7	0	1	0
100	4380332	16188	0.0353972	0.00826339	185	4396520	44	1	0	0.124638	0	0.0546959	0.0652174	0	1	0	0
1	64240	71539	0.0017811	0.00475953	68	135779	415	120	36	22.1981	8.2323	0.230273	19.4895	12	96	24	0
2	2353907	7433	0.0353961	0.0209096	13	2361340	448	2	0	0.205797	0	0.0645438	0.108696	0	2	0	0
3	71916	1632	0.0363717	0.00819887	201	73548	64	51	109	12.4599	16.4797	0.0980257	16.0772	70	12	39	0
4	1499299	15654	0.0382297	0.0459261	2682	1514953	570	55	66	16.0783	16.6884	0.00263005	16.428	16	5	50	0
5	21583	10331	0.00262818	0.0110044	2138	31914	35	452	1404	118.263	265.932	0.235445	254.264	1002	50	402	0
6	31496	17954	0.00865947	0.0311833	147	49450	27	114	170	28.5082	40.5251	0.238744	45.5907	79	23	91	0
7	1471769	1066	0.0338278	0.0363622	96	1472835	135	6	5	1.32657	0.935269	0.0163321	1.14843	2	3	3	0
8	3253	7118	0.0355873	0.0082004	11	10371	919	1434	473	270.753	114.973	0.253776	254.981	52	1013	421	0
9	18788	1975	0.0424254	0.0323551	943	20763	64	296	569	71.4174	86.1869	0.0455332	82.6364	320	47	249	0
10	8290	1161	0.0256983	0.0205978	746	9451	24	202	794	49.4164	91.5602	0.147577	83.2166	642	50	152	0
11	995316	270615	0.0323143	0.0490339	534	1265931	305	32	36	5.41932	6.36419	0.0132503	5.97376	9	5	27	0
12	4937	3179	0.018355	0.0281713	92	8116	656	1165	744	204.798	166.298	0.0616487	197.502	148	569	596	0
13	22285	105098	0.0297082	0.00587459	81	127383	412	168	134	37.4029	36.9831	0.0911022	40.9175	27	61	107	0
14	3970229	8101	0.0430918	0.0320304	25	3978330	871	6	3	0.920773	1.24198	0.0646608	1.15817	0	3	3	0
15	23103	22898	0.0409219	0.00962556	196	46001	1448	1060	929	242.334	223.328	0.0265602	239.11	166	297	763	0
16	9906	64413	0.0321615	0.00565651	38	74319	441	277	188	67.1942	48.7417	0.156631	68.4903	20	109	168	0
17	38385	11250	0.0360851	0.0297127	78	49635	85	137	116	29.4705	29.9637	0.0896941	32.6492	24	45	92	0
18	20591	1049	0.0123858	0.010395	10	21640	10	40	59	10.9546	15.2565	0.63937	36.7991	42	23	17	5
19	826808	102179	0.0102801	0.0160727	20	928987	1545	16	5	1.94879	1.26497	0.196929	1.98951	1	12	4	0
20	16640	2389	0.0128996	0.0266578	27	19029	12	69	96	18.543	22.5711	0.418452	35.5285	52	25	44	0
21	13462	142480	0.0232223	0.0386423	343	155942	10	21	53	3.98841	9.67514	0.236376	9.06297	35	3	18	0
22	12563	9175	0.0250664	0.0193132	246	21738	74	312	464	78.7585	95.6425	0.0903356	95.997	219	67	245	0
23	4773563	4133	0.00655335	0.0270191	2878	4777696	48	5	11	1.3314	1.7931	0.0282134	1.60945	7	1	4	0
24	101251	4135	0.0122933	0.0142641	140	105386	162	106	107	25.97	27.0726	0.0991897	29.4513	30	29	77	0
25	21203	18699	0.0102914	0.0435192	261	39902	35	202	320	53.2589	66.1198	0.132943	68.9865	145	27	175	0
26	1967	1560	0.044409	0.0167719	232	3527	10	155	903	40.7092	107.091	0.192968	92.6544	797	49	106	0
27	1178	2198	0.0438347	0.0353667	308	3376	617	3123	3042	689.779	679.652	0.0151983	695.25	587	668	2455	0
28	18343	32508	0.0249324	0.046016	699	50851	376	713	780	176.668	179.374	0.0167075	181.055	183	116	597	0
29	314245	208031	0.0467198	0.0193804	717	522276	2327	246	255	52.1082	53.1942	0.0109563	53.2376	42	33	213	0
30	2827553	4271	0.0454914	0.00645034	2703	2831824	329	6	7	1.27729	0.879008	0.0125989	1.0907	3	2	4	0
31	17136	2882	0.0240006	0.0396997	26	20018	1195	341	121	42.7758	28.3079	0.0992643	39.3321	29	249	92	0
32	2923176	14862	0.0364883	0.0105374	388	2938038	76	5	6	1.87729	2.26921	0.069879	2.23163	2	1	4	0
33	1021040	69833	0.0147038	0.0429129	911	1090873	180	34	39	7.22995	7.43678	0.0297697	7.55922	10	5	29	0
34	11703	2173	0.0280721	0.00384103	56	13876	2380	2105	1183	388.181	302.139	0.112675	388.151	164	1086	1019	0
35	310813	284134	0.0295793	0.00470928	538	594947	582	54	62	10.9101	12.7604	0.0249145	12.1447	22	14	40	0
36	808232	37916	0.0198503	0.0332973	523	846148	40	7	14	2.08599	2.10103	0.0545535	2.21439	8	1	6	0
37	1103092	59808	0.0133085	0.0320195	1859	1162900	38	12	32	1.97198	5.39746	0.178468	4.53673	23	3	9	0
38	292441	30543	0.0148731	0.0428788	337	322984	903	97	83	19.9469	17.6969	0.0187119	19.1732	17	31	66	0
39	2971844	1160	0.0321053	0.0407821	507	2973004	46	1	2	0.510145	0.521476	0.0113	0.521739	1	0	1	0
40	1566	104820	0.0386699	0.0407033	119	106386	1974	240	190	47.6145	43.2371	0.0248932	46.569	40	90	150	0
41	94575	5648	0.00840714	0.0044688	1494	100223	100	72	256	18.4686	33.1095	0.118759	29.4138	198	14	58	0
42	1289220	5134	0.0192905	0.021825	295	1294354	10	2	3	0.6657	0.707804	0.300906	0.983508	1	0	2	0
43	1191	5184	0.0241413	0.03729	26	6375	12	194	262	52.2164	59.5808	0.325111	83.0517	133	65	129	0
44	275874	314175	0.00678342	0.038876	388	590049	818	43	37	8.48986	7.99274	0.016926	8.38156	10	16	27	0
45	424859	23408	0.0208432	0.0153815	34	448267	52	11	9	3.12174	1.98306	0.358334	3.93778	2	4	7	0
46	29232	32315	0.0136264	0.0414834	15	61547	1843	96	19	7.72077	3.47792	0.0647794	5.96027	9	86	10	0
47	699917	12147	0.00336931	0.0275832	146	712064	277	16	13	3.16329	2.43134	0.0431286	2.91979	4	7	9	0
