Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
53	4322579	1672	1242	4324251	376	5	16	1.34686	3.22989	0.548791	5.21064	15	4	1	2
54	33499	132777	180	166276	94	7	42	2.62705	9.60496	0.998811	5488.3	42	7	0	5478
55	1433	70371	29	71804	1110	389	17	88.8309	4.00423	0.992833	5785.3	17	389	0	5693
56	189553	390551	435	580104	62	1	23	0.476329	4.33757	0.999445	4741.61	23	1	0	4737
57	12654	93645	13	106299	102	23	6	6.44444	1.03751	0.999414	5844.46	6	23	0	5837
58	460249	3528	54	463777	45	2	7	0.391304	0.954628	0.989213	65.425	7	2	0	64
59	144493	2617	1448	147110	11	3	371	0.401932	80.4719	0.809246	232.148	371	3	0	152
60	1067449	6590	774	1074039	174	7	31	2.32077	9.27102	0.920514	77.6679	31	7	0	66
61	4321	1225	115	5546	399	1593	476	360.281	104.367	0.821993	1235.05	476	1593	0	779
62	3027239	2649	12	3029888	94	0	0	0	0	1	12	0	0	0	12
63	4163	15545	1766	19708	185	150	1686	32.8947	380.327	0.938797	3690.09	1686	150	0	3287
64	722535	74431	114	796966	16	1	6	0.43285	1.40714	0.998885	876.339	6	1	0	875
65	4906261	1131	2939	4907392	37	0	27	0	5.55717	0.5522	6.62069	27	0	0	1
66	4249751	29017	393	4278768	38	1	7	0.414493	0.945554	0.988858	63.8036	7	1	0	62
67	2340208	19118	32	2359326	68	5	0	0.752657	0	0.995669	76.7174	0	5	0	76
68	1341859	1205	77	1343064	11	0	1	0	0.0677556	0.996855	12.0345	1	0	0	12
69	81715	3924	1886	85639	206	88	789	18.2367	175.788	0.803455	531.832	789	88	0	333
70	4930	9188	1633	14118	204	245	2067	49.8039	438.483	0.908619	2899.94	2067	245	0	2430
71	513074	5554	104	518628	14	1	12	0.0434783	3.32063	0.983714	114.936	12	1	0	111
72	6624	7792	346	14416	158	296	682	68.8406	137.067	0.968374	3378.38	682	296	0	3178
73	7986	5982	1063	13968	41	58	1676	14.4309	350.212	0.919073	2478	1676	58	0	2121
74	49391	11945	22	61336	962	548	11	121.024	2.63218	0.964653	1558.85	11	548	0	1440
75	80830	158162	635	238992	387	45	101	10.4444	18.4707	0.996746	4587.89	101	45	0	4558
76	3854441	30549	174	3884990	104	4	2	1.28213	0.521476	0.989291	80.0772	2	4	0	78
77	418726	2555	17	421281	18	2	4	0.585507	0.92317	0.989035	70.5892	4	2	0	69
78	55457	62751	142	118208	51	15	29	3.45797	6.77495	0.998673	4001.1	29	15	0	3990
79	741300	9146	107	750446	721	37	8	9.14879	2.18088	0.960811	134.487	8	37	0	123
80	2045	151170	16	153215	27	3	6	0.582609	0.794918	0.999889	6291.97	6	3	0	6291
81	3529238	29505	321	3558743	46	0	1	0	0.0344828	0.999786	90.0172	1	0	0	90
82	1676	9869	190	11545	118	251	427	57.3498	95.4404	0.984334	5017.25	427	251	0	4880
83	77768	100870	116	178638	105	16	26	3.38841	5.87417	0.998873	4237.52	26	16	0	4228
84	1884378	102544	14	1986922	1689	27	0	6.91304	0	0.993942	503.804	0	27	0	497
85	70712	5199	403	75911	2715	984	165	207.766	37.4701	0.780915	523.589	165	984	0	291
86	8149	1068	93	9217	12	47	381	9.29952	80.4386	0.952162	1021.4	381	47	0	932
87	16446	40988	383	57434	2591	1032	162	242.91	33.3061	0.966741	3793.67	162	1032	0	3517
88	17860	9335	50	27195	11	16	73	3.69082	13.7253	0.996685	2804.61	73	16	0	2790
89	13271	111453	33	124724	17	3	7	0.4	1.95765	0.999787	5956.84	7	3	0	5955
90	287773	9100	72	296873	14	1	4	0.0434783	0.768905	0.998458	291.039	4	1	0	290
91	255805	3462	133	259267	629	89	19	19.7971	4.16757	0.912063	126.689	19	89	0	99
92	35674	12388	1656	48062	115	71	1064	15.3768	229.859	0.927482	1852.72	1064	71	0	1605
93	1262	21713	18	22975	967	913	22	215.967	4.40895	0.980384	4994.81	22	913	0	4764
94	54314	4694	1660	59008	14	6	957	1.37874	208.895	0.850948	775.528	957	6	0	573
95	7788	111469	13	119257	1326	338	4	77.7556	0.490623	0.993972	5740.8	4	338	0	5662
96	400538	1591	16	402129	2842	177	4	25.3285	0.525106	0.61728	31.3666	4	177	0	15
97	2178	214596	2368	216774	879	110	267	28.6628	58.4537	0.992335	5909.94	267	110	0	5823
98	15975	4537	10	20512	134	260	16	61.4106	3.04053	0.98441	1850.16	16	260	0	1790
99	7583	263179	1442	270762	537	47	155	8.14976	33.7374	0.996298	6061.76	155	47	0	6021
100	100774	11312	22	112086	29	10	11	2.37005	2.18391	0.997634	957.578	11	10	0	953
1	9467	3228	1198	12695	34	46	2058	11.3971	434.806	0.852977	1662.92	2058	46	0	1226
2	6959	27949	21	34908	80	59	14	13.3005	3.09074	0.998587	5374.68	14	59	0	5358
3	2885457	1399	873	2886856	49	2	11	0.365217	1.58379	0.850768	6.94153	11	2	0	4
4	27503	156011	524	183514	13	4	74	0.513043	16.8663	0.998285	5626.11	74	4	0	5609
5	2845	72381	603	75226	15	11	219	2.99034	50.7278	0.995053	5994.04	219	11	0	5935
6	107552	82948	387	190500	88	18	65	4.20966	16.5529	0.996702	3367.3	65	18	0	3347
7	1888162	13099	18	1901261	57	0	1	0	0.266788	0.998017	75.1552	1	0	0	75
8	976985	35953	204	1012938	25	0	5	0	1.10224	0.998086	321.724	5	0	0	320
9	581285	9038	1753	590323	1661	116	130	27.8618	27.4519	0.842828	175.836	130	116	0	119
10	2215187	375451	44	2590638	1883	33	2	8.55749	0.288566	0.997035	1327.96	2	33	0	1319
11	217691	64923	760	282614	36	7	96	1.2058	19.3424	0.994198	1953.48	96	7	0	1931
12	954133	2267	2482	956400	420	16	129	2.51498	27.562	0.68803	51.5112	128	15	1	22
13	26941	193009	144	219950	1509	201	23	44.7942	5.81549	0.995865	5567.36	23	201	0	5521
14	304127	5117	122	309244	34	4	22	0.955556	5.08711	0.979691	160.499	22	4	0	155
15	42877	126009	59	168886	81	23	19	4.257	5.21839	0.999064	5121.39	19	23	0	5111
16	216702	173524	18	390226	58	8	2	1.44638	0.30974	0.999771	3541.69	2	8	0	3539
17	36386	1151	196	37537	569	526	210	114.949	42.5354	0.755238	308.401	210	526	0	161
18	1062	38447	16	39509	656	376	14	82.9179	4.19117	0.993243	5764.7	14	376	0	5681
19	13123	139304	319	152427	40	11	63	2.49565	13.4253	0.998544	5907.98	63	11	0	5893
20	1401	194247	2180	195648	66	4	308	0.763285	69.1289	0.993497	5988.34	308	4	0	5921
21	3962672	106096	2906	4068768	192	2	21	0.708213	3.81549	0.990444	255.633	21	2	0	252
22	3128235	1605	14	3129840	172	4	0	0.960386	0	0.920611	5.3913	0	4	0	4
23	2807970	4445	84	2812415	12	0	3	0	0.640653	0.984722	23.3966	3	0	0	23
24	3179133	2916	1155	3182049	26	0	13	0	2.40472	0.874062	10.5345	13	0	0	9
25	23211	2919	342	26130	91	129	469	30.7729	98.5112	0.931854	1003.22	469	129	0	873
26	2190	47363	578	49553	148	101	332	24.2802	72.6739	0.991	5700.01	332	101	0	5609
27	1711613	71963	1557	1783576	1417	27	34	6.11111	8.17786	0.981663	396.124	34	27	0	382
28	14978	4347	24	19325	26	60	55	12.4696	12.1065	0.993608	1919.12	55	60	0	1893
29	1346535	213686	2882	1560221	99	2	79	0.209662	18.4755	0.991945	1292.25	79	2	0	1276
30	1843925	8780	151	1852705	138	0	4	0	0.490623	0.995093	55.8448	4	0	0	55
31	261102	291388	16	552490	12	1	2	0.263768	0.0689655	0.999961	3966.19	2	1	0	3966
32	67826	460337	11	528163	210	11	2	1.657	0.637024	0.999813	5809.41	2	11	0	5807
33	2534600	4907	77	2539507	118	3	0	0.610628	0	0.986051	19.3478	0	3	0	19
34	91315	111097	27	202412	1406	213	4	47.9575	0.894737	0.994476	3923.47	4	213	0	3877
35	2218291	3375	199	2221666	258	1	3	0.0434783	0.884453	0.963773	14.1252	3	1	0	13
36	5187	1167	11	6354	158	806	48	184.397	11.8808	0.934619	1355.57	48	806	0	1164
37	147947	303578	2248	451525	1686	101	166	20.5198	35.6292	0.993635	4549.29	166	101	0	4494
38	319664	50980	23	370644	105	10	3	1.64058	0.720508	0.999075	1217.53	3	10	0	1215
39	8567	16943	11	25510	2076	1695	6	383.316	1.04295	0.946753	3208.51	6	1695	0	2831
40	2165	2202	54	4367	36	245	365	55.9362	80.8427	0.979655	3432.05	365	245	0	3304
41	790981	393650	70	1184631	56	2	4	0.585507	0.666667	0.999767	2705.96	4	2	0	2703
42	1444	410300	23	411744	1161	70	0	15.3691	0	0.998933	6354.2	0	70	0	6340
43	10536	31827	132	42363	2215	1226	78	283.788	17.4313	0.965967	3980.11	78	1226	0	3688
44	307180	17073	59	324253	146	18	14	4.26184	1.93164	0.994223	512.42	14	18	0	508
45	278331	33868	10	312199	599	79	4	16.8261	1.37568	0.991298	942.304	4	79	0	925
46	2061026	4201	38	2065227	46	2	1	0.843478	0.130672	0.980833	23.2646	1	2	0	22
47	55926	3783	16	59709	336	195	8	43.4435	1.55959	0.96196	529.124	8	195	0	486
48	440501	31836	597	472337	530	49	60	11.9874	12.1924	0.981312	647.551	60	49	0	620
49	2513616	18043	19	2531659	2355	38	0	11.1826	0	0.921769	63.6957	0	38	0	52
50	20107	21382	26	41489	617	440	22	101.489	5.20811	0.986674	3583.79	22	440	0	3490
51	9062	37147	1661	46209	1419	692	791	163.782	164.723	0.959618	4068.81	791	692	0	3750
52	530793	143919	27	674712	101	7	2	1.97391	0.388385	0.99944	1943.83	2	7	0	1942
53	4322579	1672	1242	4324251	376	1	7	0.29372	2.09074	0.816381	6.96702	7	1	0	5
54	33499	132777	180	166276	94	18	16	2.69952	2.30913	0.99954	5393.09	16	18	0	5389
55	1433	70371	29	71804	1110	407	7	89.9188	2.366	0.992909	5785.98	7	407	0	5695
56	189553	390551	435	580104	62	3	20	0.563285	5.49425	0.99931	4810.71	20	3	0	4805
57	12654	93645	13	106299	102	31	3	8.09758	0.466425	0.999342	5822.78	3	31	0	5815
58	460249	3528	54	463777	45	4	5	1.10531	0.437992	0.990556	77.5892	5	4	0	76
59	144493	2617	1448	147110	11	4	408	1.2599	89.9371	0.782776	228.913	408	4	0	145
60	1067449	6590	774	1074039	174	7	25	1.9343	6.46158	0.93092	64.3681	25	7	0	58
61	4321	1225	115	5546	399	1561	501	347.075	106.509	0.820092	1195.55	501	1561	0	755
62	3027239	2649	12	3029888	94	0	0	0	0	1	5	0	0	0	5
63	4163	15545	1766	19708	185	168	1746	36.629	369.474	0.939228	3644.55	1746	168	0	3239
64	722535	74431	114	796966	16	0	7	0	1.93587	0.998806	906	7	0	0	904
65	4906261	1131	2939	4907392	37	0	21	0	3.67453	0.806046	10.3793	21	0	0	5
66	4249751	29017	393	4278768	38	1	4	0.124638	0.914096	0.992211	72.5997	4	1	0	71
67	2340208	19118	32	2359326	68	3	0	1.24444	0	0.992311	71.4783	0	3	0	70
68	1341859	1205	77	1343064	11	0	4	0	1.25892	0.931206	10.1552	4	0	0	8
69	81715	3924	1886	85639	206	81	794	19.0213	174.125	0.791774	498.833	794	81	0	310
70	4930	9188	1633	14118	204	245	2020	54.2792	439.693	0.908728	2932.64	2020	245	0	2451
71	513074	5554	104	518628	14	1	13	0.394203	2.43678	0.987095	118.882	13	1	0	115
72	6624	7792	346	14416	158	311	658	70.5343	141.623	0.967401	3378.33	658	311	0	3172
73	7986	5982	1063	13968	41	65	1757	14.3024	378.295	0.914601	2528.75	1757	65	0	2122
74	49391	11945	22	61336	962	527	12	118.967	1.35269	0.965038	1529.49	12	527	0	1414
75	80830	158162	635	238992	387	48	83	10.1391	16.1797	0.997091	4645.71	83	48	0	4616
76	3854441	30549	174	3884990	104	0	1	0	0.503327	0.996172	73.4483	1	0	0	73
77	418726	2555	17	421281	18	4	0	0.723671	0	0.993924	52.587	0	4	0	52
78	55457	62751	142	118208	51	12	38	2.7285	8.88082	0.998481	4059.35	38	12	0	4049
79	741300	9146	107	750446	721	30	3	6.21643	0.202057	0.973013	106.147	3	30	0	98
80	2045	151170	16	153215	27	3	4	0.751691	0.937084	0.999866	6404.63	4	3	0	6402
81	3529238	29505	321	3558743	46	1	3	0.449275	0.325469	0.994852	73.8463	3	1	0	73
82	1676	9869	190	11545	118	254	409	62.7556	88.9867	0.984459	4979.78	409	254	0	4833
83	77768	100870	116	178638	105	22	20	5.7913	4.51482	0.998803	4242.51	20	22	0	4233
84	1884378	102544	14	1986922	1689	38	0	7.98744	0	0.992557	473.891	0	38	0	466
85	70712	5199	403	75911	2715	991	166	214.88	36.2535	0.764802	499.304	166	991	0	272
86	8149	1068	93	9217	12	55	386	12.6812	79.9389	0.952293	1049.84	386	55	0	964
87	16446	40988	383	57434	2591	1039	179	239.88	39.565	0.967387	3934.31	179	1039	0	3661
88	17860	9335	50	27195	11	7	69	1.29565	15.0097	0.99686	2852.93	69	7	0	2838
89	13271	111453	33	124724	17	3	11	0.809662	2.70538	0.999683	5898.52	11	3	0	5895
90	287773	9100	72	296873	14	2	14	0.519807	4.04537	0.991679	299.046	14	2	0	295
91	255805	3462	133	259267	629	107	18	24.37	3.20085	0.894657	120.238	18	107	0	95
92	35674	12388	1656	48062	115	54	1067	11.1005	233.188	0.926452	1825.8	1067	54	0	1589
93	1262	21713	18	22975	967	957	19	215.778	5.09679	0.980186	4960.12	19	957	0	4739
94	54314	4694	1660	59008	14	9	961	2.37971	207.137	0.851633	775.677	961	9	0	565
95	7788	111469	13	119257	1326	290	2	64.6802	0.102238	0.99503	5756.23	2	290	0	5693
96	400538	1591	16	402129	2842	159	0	25.0415	0	0.623797	30.7826	0	159	0	15
97	2178	214596	2368	216774	879	96	296	22.2783	62.0363	0.99258	5994.82	296	96	0	5913
98	15975	4537	10	20512	134	235	23	54.4879	4.31337	0.985786	1863.58	23	235	0	1809
99	7583	263179	1442	270762	537	53	136	11.3092	27.873	0.99659	6029.85	136	53	0	5986
100	100774	11312	22	112086	29	9	6	2.60773	0.77193	0.998303	931.971	6	9	0	929
1	9467	3228	1198	12695	34	62	2086	10.8232	454.036	0.841946	1610.46	2086	62	0	1152
2	6959	27949	21	34908	80	74	30	15.4754	6.0006	0.998062	5253.12	30	74	0	5231
3	2885457	1399	873	2886856	49	0	15	0	2.74955	0.428801	2.53448	15	0	0	0
4	27503	156011	524	183514	13	3	87	0.500483	19.5505	0.998032	5663.67	87	3	0	5643
5	2845	72381	603	75226	15	6	218	1.24251	49.9915	0.995169	5893.65	218	6	0	5844
6	107552	82948	387	190500	88	14	67	3.90628	15.4646	0.997003	3457.78	67	14	0	3437
7	1888162	13099	18	1901261	57	1	1	0.231884	0.3902	0.995513	71.3891	1	1	0	71
8	976985	35953	204	1012938	25	1	6	0.0850242	1.18391	0.997978	345.75	6	1	0	345
9	581285	9038	1753	590323	1661	88	125	19.2386	26.2849	0.847579	151.656	125	88	0	105
10	2215187	375451	44	2590638	1883	26	0	7.38744	0	0.997527	1318.43	0	26	0	1311
11	217691	64923	760	282614	36	4	138	1.08986	29.4453	0.991117	1904.96	138	4	0	1875
12	954133	2267	2482	956400	420	14	108	3.2058	22.6092	0.622631	36.1312	108	14	0	12
13	26941	193009	144	219950	1509	200	20	44.7971	3.08832	0.996182	5630.13	20	200	0	5584
14	304127	5117	122	309244	34	4	16	1.40193	3.93164	0.980023	140.798	16	4	0	137
15	42877	126009	59	168886	81	13	7	3.27729	1.5003	0.999564	5238.63	7	13	0	5234
16	216702	173524	18	390226	58	6	1	1.62512	0.130672	0.999773	3484.97	1	6	0	3483
17	36386	1151	196	37537	569	516	188	114.137	41.0127	0.738356	284.186	187	515	1	135
18	1062	38447	16	39509	656	435	10	102.728	1.55475	0.991866	5684.42	10	435	0	5586
19	13123	139304	319	152427	40	4	57	0.983575	11.8203	0.998828	6006.62	57	4	0	5996
20	1401	194247	2180	195648	66	13	338	3.77874	76.2142	0.992578	5958.64	338	13	0	5885
21	3962672	106096	2906	4068768	192	3	35	0.848309	7.61464	0.983742	284.368	35	3	0	276
22	3128235	1605	14	3129840	172	3	0	0.617391	0	0.971995	9.76087	0	3	0	9
23	2807970	4445	84	2812415	12	1	0	0.394203	0	0.989597	16.7391	0	1	0	16
24	3179133	2916	1155	3182049	26	1	20	0.0434783	4.08167	0.86785	17.1769	20	1	0	13
25	23211	2919	342	26130	91	106	502	23.1159	109.779	0.929079	1003.9	502	106	0	876
26	2190	47363	578	49553	148	72	347	17.0319	71.2601	0.991675	5682.61	347	72	0	5600
27	1711613	71963	1557	1783576	1417	27	29	5.53816	5.7683	0.984556	366.908	29	27	0	357
28	14978	4347	24	19325	26	52	45	11.2705	10.4489	0.994078	1825.73	45	52	0	1802
29	1346535	213686	2882	1560221	99	1	76	0.0850242	15.1119	0.993394	1283.18	76	1	0	1267
30	1843925	8780	151	1852705	138	1	6	0.29372	0.709014	0.988472	45.5877	6	1	0	45
31	261102	291388	16	552490	12	0	1	0	0.448276	0.999937	3963.33	1	0	0	3963
32	67826	460337	11	528163	210	15	1	4.18551	0.215971	0.999663	5838.47	1	15	0	5835
33	2534600	4907	77	2539507	118	2	2	0.600966	0.701754	0.967009	19.9175	2	2	0	19
34	91315	111097	27	202412	1406	240	3	50.3565	0.622505	0.99422	3906.3	3	240	0	3856
35	2218291	3375	199	2221666	258	11	2	3.78647	0.893527	0.894513	20.7331	2	11	0	16
36	5187	1167	11	6354	158	795	64	177.054	14.6152	0.932196	1281.67	64	795	0	1094
37	147947	303578	2248	451525	1686	104	162	25.4425	35.5777	0.993233	4596.25	162	104	0	4538
38	319664	50980	23	370644	105	8	0	2.26667	0	0.999183	1224.48	0	8	0	1222
39	8567	16943	11	25510	2076	1687	11	372.463	2.02299	0.947806	3190.9	11	1687	0	2838
40	2165	2202	54	4367	36	241	373	54.1362	79.2492	0.980081	3420.9	373	241	0	3292
41	790981	393650	70	1184631	56	2	2	0.817391	0.250454	0.999821	2791.75	2	2	0	2791
42	1444	410300	23	411744	1161	73	0	15.8097	0	0.998899	6335.8	0	73	0	6320
43	10536	31827	132	42363	2215	1215	71	267.598	14.6485	0.967722	3925.42	71	1215	0	3641
44	307180	17073	59	324253	146	21	10	5.0628	2.40351	0.992824	498.585	10	21	0	491
45	278331	33868	10	312199	599	83	1	17.4493	0.0344828	0.991748	936.191	1	83	0	918
46	2061026	4201	38	2065227	46	0	0	0	0	1	24	0	0	0	24
47	55926	3783	16	59709	336	253	10	60.913	2.4634	0.951584	586.791	10	253	0	527
48	440501	31836	597	472337	530	57	58	13.1855	12.5644	0.979681	631.889	58	57	0	608
49	2513616	18043	19	2531659	2355	36	0	7.66763	0	0.938593	55.5217	0	36	0	49
50	20107	21382	26	41489	617	454	19	97.6937	3.5239	0.987124	3505.63	19	454	0	3404
51	9062	37147	1661	46209	1419	655	769	150.782	162.355	0.960835	4014.44	769	655	0	3714
52	530793	143919	27	674712	101	6	2	1.3401	0.474289	0.999538	1852.9	2	6	0	1851
53	4322579	1672	1242	4324251	376	5	15	1.21449	3.80399	0.548988	5.75487	15	5	0	2
54	33499	132777	180	166276	94	20	37	5.7942	7.16334	0.998793	5433.4	37	20	0	5422
55	1433	70371	29	71804	1110	402	12	92.4512	2.63944	0.992737	5824.12	12	402	0	5729
56	189553	390551	435	580104	62	6	18	1.64444	3.34604	0.999465	4849.33	18	6	0	4846
57	12654	93645	13	106299	102	22	4	4.88116	0.831216	0.999553	5852.3	4	22	0	5845
58	460249	3528	54	463777	45	1	5	0.502415	0.706594	0.991768	74.8831	5	1	0	73
59	144493	2617	1448	147110	11	2	416	0.209662	90.5856	0.808512	259.729	416	2	0	163
60	1067449	6590	774	1074039	174	2	34	0.168116	6.55535	0.940772	62.7421	34	2	0	55
61	4321	1225	115	5546	399	1559	478	342.041	101.662	0.82496	1200.25	478	1559	0	777
62	3027239	2649	12	3029888	94	1	0	0.321739	0	0.979083	6.80435	0	1	0	6
63	4163	15545	1766	19708	185	174	1713	42.1961	376.142	0.937682	3652.84	1713	174	0	3248
64	722535	74431	114	796966	16	0	12	0	2.78463	0.998231	879.293	12	0	0	877
65	4906261	1131	2939	4907392	37	0	19	0	4.65275	0.597062	6.18966	19	0	0	2
66	4249751	29017	393	4278768	38	0	5	0	0.93043	0.991956	64.5862	5	0	0	64
67	2340208	19118	32	2359326	68	4	3	0.657005	0.562613	0.993041	86.8396	3	4	0	86
68	1341859	1205	77	1343064	11	0	3	0	0.325469	0.970621	6.17241	3	0	0	6
69	81715	3924	1886	85639	206	84	798	19.1981	171.231	0.80751	532.509	798	84	0	349
70	4930	9188	1633	14118	204	215	2032	51.5778	424.87	0.910795	2895.58	2032	215	0	2446
71	513074	5554	104	518628	14	0	9	0	1.57653	0.989864	86.8276	9	0	0	85
72	6624	7792	346	14416	158	301	689	63.713	152.309	0.966322	3356.9	689	301	0	3146
73	7986	5982	1063	13968	41	73	1740	18.1343	371.178	0.912786	2450.1	1740	73	0	2068
74	49391	11945	22	61336	962	510	11	120.09	3.23956	0.963891	1523.99	11	510	0	1405
75	80830	158162	635	238992	387	41	92	7.83671	19.6116	0.996967	4752.59	92	41	0	4725
76	3854441	30549	174	3884990	104	3	2	0.6	0.0689655	0.996319	82.404	2	3	0	82
77	418726	2555	17	421281	18	0	1	0	0.0344828	0.999607	49.0172	1	0	0	49
78	55457	62751	142	118208	51	18	45	4.17681	9.37568	0.998231	4003.24	45	18	0	3989
79	741300	9146	107	750446	721	44	3	9.63478	0.874773	0.958171	113.802	3	44	0	104
80	2045	151170	16	153215	27	2	3	0.971981	0.441621	0.999894	6374.84	3	2	0	6373
81	3529238	29505	321	3558743	46	0	5	0	0.379915	0.996977	70.2069	5	0	0	70
82	1676	9869	190	11545	118	247	410	53.6995	84.4011	0.985712	4957.31	410	247	0	4825
83	77768	100870	116	178638	105	17	22	3.58647	4.634	0.999013	4227.16	22	17	0	4220
84	1884378	102544	14	1986922	1689	38	0	10.1527	0	0.99062	478.087	0	38	0	468
85	70712	5199	403	75911	2715	956	161	213.271	35.6751	0.778379	524.555	161	956	0	294
86	8149	1068	93	9217	12	49	379	10.2647	82.6449	0.950117	1012.54	379	49	0	922
87	16446	40988	383	57434	2591	1064	160	243.481	31.6013	0.96708	3811.38	160	1064	0	3543
88	17860	9335	50	27195	11	9	64	2.40097	14.9522	0.996561	2737.1	64	9	0	2720
89	13271	111453	33	124724	17	8	6	1.88889	1.52874	0.999715	5917.79	6	8	0	5915
90	287773	9100	72	296873	14	2	6	0.286957	1.22142	0.997252	294.411	6	2	0	293
91	255805	3462	133	259267	629	97	14	20.5623	4.00968	0.912531	130.265	14	97	0	109
92	35674	12388	1656	48062	115	67	1081	18.4357	221.361	0.93299	1955.91	1081	67	0	1723
93	1262	21713	18	22975	967	934	15	208.487	3.01754	0.981153	4981.46	15	934	0	4766
94	54314	4694	1660	59008	14	9	982	1.52271	215.652	0.849157	791.266	982	9	0	579
95	7788	111469	13	119257	1326	340	1	76.1903	0.45977	0.994039	5686.15	1	340	0	5614
96	400538	1591	16	402129	2842	164	2	21.2966	0.494253	0.670154	30.4985	2	164	0	16
97	2178	214596	2368	216774	879	107	303	28.0164	68.3799	0.991604	6020.78	303	107	0	5932
98	15975	4537	10	20512	134	263	9	61.5961	2.52874	0.98468	1869.4	9	263	0	1805
99	7583	263179	1442	270762	537	62	156	15.8686	32.0175	0.995862	6014.31	156	62	0	5963
100	100774	11312	22	112086	29	10	8	2.30628	2.2807	0.99759	951.181	8	10	0	946
1	9467	3228	1198	12695	34	52	2001	13.6068	423.203	0.851902	1614.26	2001	52	0	1195
2	6959	27949	21	34908	80	75	11	17.5362	2.64731	0.998287	5381.62	11	75	0	5361
3	2885457	1399	873	2886856	49	0	11	0	2.33394	0.771911	5.58621	11	0	0	4
4	27503	156011	524	183514	13	1	88	0.0434783	18.3769	0.998169	5619.56	88	1	0	5602
5	2845	72381	603	75226	15	4	203	0.960386	42.5178	0.995983	6018.57	203	4	0	5973
6	107552	82948	387	190500	88	9	63	1.95072	14.4446	0.997345	3364.07	63	9	0	3346
7	1888162	13099	18	1901261	57	0	1	0	0.0344828	0.99974	74.0172	1	0	0	74
8	976985	35953	204	1012938	25	1	7	0.0850242	0.683001	0.99865	310.406	7	1	0	310
9	581285	9038	1753	590323	1661	110	126	25.2928	23.2263	0.857908	169.992	126	110	0	121
10	2215187	375451	44	2590638	1883	30	1	6.9256	0.0998185	0.997549	1269.83	1	30	0	1263
11	217691	64923	760	282614	36	5	111	0.702415	26.6243	0.991932	1880.95	111	5	0	1850
12	954133	2267	2482	956400	420	13	99	2.86377	21.193	0.688821	41.0825	99	13	0	18
13	26941	193009	144	219950	1509	212	10	48.9623	2.14338	0.995995	5695.52	10	212	0	5647
14	304127	5117	122	309244	34	6	10	1.48309	1.54386	0.990555	160.614	10	6	0	158
15	42877	126009	59	168886	81	12	9	3.58841	1.69691	0.999514	5204.51	9	12	0	5200
16	216702	173524	18	390226	58	8	0	1.15652	0	0.999858	3582.2	0	8	0	3581
17	36386	1151	196	37537	569	482	190	110.896	41.8318	0.758768	303.621	190	482	0	157
18	1062	38447	16	39509	656	445	15	92.9034	2.97943	0.992551	5730.54	15	445	0	5639
19	13123	139304	319	152427	40	9	62	1.35749	13.3878	0.998641	5946.59	62	9	0	5930
20	1401	194247	2180	195648	66	4	290	0.715942	63.8875	0.99407	6070.28	290	4	0	6004
21	3962672	106096	2906	4068768	192	0	16	0	3.74894	0.991401	243.431	16	0	0	241
22	3128235	1605	14	3129840	172	3	0	0.130435	0	0.994279	10.0652	0	3	0	10
23	2807970	4445	84	2812415	12	0	0	0	0	1	20	0	0	0	20
24	3179133	2916	1155	3182049	26	0	19	0	3.62492	0.873923	15.8621	19	0	0	12
25	23211	2919	342	26130	91	129	505	29.5343	106.037	0.927062	986.726	505	129	0	852
26	2190	47363	578	49553	148	74	321	19.5295	70.3848	0.991644	5735.64	321	74	0	5652
27	1711613	71963	1557	1783576	1417	28	29	8.1401	5.14217	0.982441	368.344	29	28	0	356
28	14978	4347	24	19325	26	63	56	13.4068	13.1028	0.993196	1945.39	56	63	0	1919
29	1346535	213686	2882	1560221	99	2	74	0.771014	18.2129	0.991486	1234.39	74	2	0	1216
30	1843925	8780	151	1852705	138	1	3	0.0434783	0.552329	0.992862	45.901	3	1	0	45
31	261102	291388	16	552490	12	1	0	0.0434783	0	0.999995	4058.02	0	1	0	4058
32	67826	460337	11	528163	210	11	0	2.60483	0	0.999805	5890.83	0	11	0	5889
33	2534600	4907	77	2539507	118	1	0	0.0434783	0	0.999129	22.0217	0	1	0	22
34	91315	111097	27	202412	1406	217	7	50.6386	1.69268	0.994092	3943.96	7	217	0	3894
35	2218291	3375	199	2221666	258	5	2	0.969082	0.424682	0.938621	10.8628	2	5	0	10
36	5187	1167	11	6354	158	803	72	185.196	16.4204	0.933191	1369.84	72	803	0	1178
37	147947	303578	2248	451525	1686	102	135	25.686	30.1367	0.993963	4666.86	135	102	0	4612
38	319664	50980	23	370644	105	8	4	1.62802	1.02178	0.998971	1253.09	4	8	0	1251
39	8567	16943	11	25510	2076	1709	9	404.682	2.17483	0.942746	3162.29	9	1709	0	2769
40	2165	2202	54	4367	36	243	437	50.4029	95.1198	0.977976	3420.58	437	243	0	3274
41	790981	393650	70	1184631	56	1	1	0.0850242	0.215971	0.999941	2703.16	1	1	0	2703
42	1444	410300	23	411744	1161	70	1	14.5266	0.0677556	0.998976	6299.06	1	70	0	6284
43	10536	31827	132	42363	2215	1188	83	261.913	16.9613	0.968338	3962.75	83	1188	0	3689
44	307180	17073	59	324253	146	15	13	3.08502	3.31518	0.993587	501.077	13	15	0	495
