Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	mPmumew4	mw4Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
56	18119	128383	0.0440037	0.0312988	104	146502	2284	196	149	35.371	34.0599	0.0210495	35.4573	34	81	115	0
57	5758	225639	0.001448	0.0304912	46	231397	38	16	13	4	2.97641	0.203151	4.35982	6	9	7	0
58	286311	2295	0.0248094	0.00681088	18	288606	29	8	9	1.51884	1.90381	0.573936	4.04798	5	4	4	0
59	9472	12733	0.0478282	0.0186367	118	22205	128	358	384	83.6899	84.3624	0.0568855	89.0982	117	91	267	0
60	152745	320864	0.0380418	0.0174752	1589	473609	484	85	99	17.0357	17.6352	0.0116716	17.542	30	16	69	0
61	25983	64447	0.0494557	0.0382165	25	90430	470	102	42	15.2937	10.2607	0.10007	14.1537	8	68	34	0
62	11329	1139	0.0259298	0.0331587	35	12468	441	567	259	86.3952	58.4162	0.115868	81.6154	69	377	190	0
63	1507970	8445	0.0102436	0.0141985	49	1516415	211	8	3	1.28986	0.893527	0.0390296	1.13418	1	6	2	0
64	628100	2754	0.00130823	0.0430775	533	630854	819	53	47	11.515	10.3497	0.0320472	11.2894	6	12	41	0
65	128088	64229	0.0396065	0.00578723	838	192317	668	166	193	37.7778	38.9819	0.0181406	39.093	58	31	135	0
66	3291847	3147	0.0176691	0.0182893	99	3294994	312	8	9	1.75652	1.91047	0.0336737	1.89805	3	2	6	0
67	16781	7342	0.0464422	0.0106109	66	24123	266	506	440	123.57	115.848	0.0735541	129.16	88	154	352	0
68	361400	1872	0.0191636	0.00475064	122	363272	431	62	50	14.0232	12.5342	0.128851	15.2264	7	19	43	0
69	2563	305318	0.00682482	0.0322546	299	307881	23	25	42	7.58744	11.8403	0.153258	11.527	19	2	23	0
70	478042	3420	0.0158487	0.0311663	2205	481462	246	116	142	26.6638	29.1325	0.0156927	28.3508	40	14	102	0
71	17043	400238	0.00460872	0.0153189	118	417281	400	30	21	5.29469	4.00605	0.0647245	4.96402	6	15	15	0
72	1318786	111343	0.0480046	0.00549294	35	1430129	340	16	14	4.29758	3.47973	0.0881061	4.25787	0	2	14	0
73	280890	180218	0.00132945	0.0190537	505	461108	224	49	44	12.3275	9.52329	0.0684641	11.7099	12	17	32	0
74	1111	10081	0.0176419	0.00844019	1851	11192	33	139	799	31.3159	75.5499	0.138054	62.5082	695	35	104	0
75	10014	460431	0.00461945	0.00235024	489	470445	748	92	91	24.2039	21.8306	0.0982241	25.5037	28	29	63	0
76	511200	35153	0.0180379	0.0409492	22	546353	581	18	1	1.33333	0.0344828	0.0499423	0.712894	1	18	0	0
77	4926575	203987	0.00371757	0.000109942	199	5130562	1635	14	8	2.38551	2.24924	0.160969	2.76012	5	11	3	0
78	3277	98555	0.0283899	0.0483846	27	101832	88	41	22	8.8628	5.49062	0.110503	8.03598	4	23	18	0
79	11981	97921	0.00527693	0.0134985	2425	109902	29	88	399	21.8841	57.8379	0.232696	52.6724	322	11	77	0
80	2413847	112606	0.0301717	0.0136595	155	2526453	611	14	14	3.1913	3.00181	0.0342031	3.2054	1	1	13	0
81	197134	463456	0.034199	0.0478947	864	660590	65	29	39	6.81159	7.84211	0.0589072	7.7916	13	3	26	0
82	31730	310354	0.0134007	0.00294483	2015	342084	57	10	63	2.11884	6.05384	0.149302	4.85307	56	3	7	0
83	2588421	5514	0.0133157	0.00414344	108	2593935	628	13	10	2.70628	2.2807	0.0681889	2.67316	3	6	7	0
84	1302900	23849	0.019165	0.04096	503	1326749	2403	36	32	6.943	6.45433	0.00452751	6.72789	8	12	24	0
85	2186	102160	0.0444426	0.0201432	45	104346	1021	187	130	37.4019	31.6334	0.0748519	37.2699	26	83	104	0
86	63686	1593	0.0293866	0.000772744	1589	65279	34	21	151	3.49082	12.1119	0.0759402	8.50375	139	9	12	0
87	49959	215554	0.0236194	0.0242464	279	265513	132	52	62	13.8019	14.5959	0.0658797	15.2054	22	12	40	0
88	19267	128351	0.0177181	0.014317	49	147618	10	6	17	1.02899	3.07018	0.400638	3.5045	13	2	4	0
89	212621	2875	0.0435647	0.0100285	10	215496	457	55	17	11.6541	4.52148	0.204426	10.042	2	40	15	0
90	1309300	29644	0.0200028	0.0334263	89	1338944	248	7	6	1.54589	1.03327	0.0153832	1.3081	1	2	5	0
91	1352741	28903	0.022544	0.0391543	84	1381644	151	6	6	1.44155	1.11797	0.0431187	1.33583	3	3	3	0
92	25129	2408	0.0460205	0.0489988	847	27537	107	478	649	113.099	124.102	0.0271874	121.958	246	75	403	0
93	16889	65144	0.0319556	0.00913651	15	82033	10	5	12	1.07053	3.16455	0.489474	4.27061	9	2	3	0
94	3824582	29838	0.0172213	0.0110164	119	3854420	548	4	4	0.733333	0.362371	0.0267522	0.561469	1	1	3	0
95	23808	358371	0.0312057	0.0402323	11	382179	104	7	4	1.80773	0.575318	0.341523	1.76912	2	5	2	0
96	1894	7202	0.0472106	0.0246206	38	9096	25	201	266	50.1459	58.9655	0.14777	64.1252	126	61	140	0
97	299830	66454	0.00710461	0.00858164	101	366284	45	16	16	3.23478	4.95281	0.342784	6.28561	4	4	12	0
98	394706	1672	0.0412798	0.0325484	1286	396378	56	20	30	5.6087	5.4876	0.0109901	5.60945	13	3	17	0
99	5081	262416	0.0460646	0.0297706	26	267497	2563	51	19	6.66667	3.99819	0.0945124	5.86657	5	37	14	0
100	30579	26733	0.029856	0.0479234	117	57312	32	81	99	20.2338	24.17	0.104246	24.8216	33	15	66	0
1	424849	453661	0.0335765	0.017596	1401	878510	1080	100	102	21.3333	22.8046	0.00533563	22.1912	18	16	84	0
2	73909	19286	0.0460612	0.00794142	14	93195	62	42	22	9.2087	6.11857	0.287486	10.6754	7	27	15	0
3	37798	476897	0.0354986	0.00609761	12	514695	10	1	0	0.263768	0	0.152188	0.152174	0	1	0	0
4	24171	8541	0.0269439	0.0444693	318	32712	30	191	325	49.7903	59.9903	0.0878396	60.2571	163	29	162	0
5	37600	15309	0.00637334	0.00914211	10	52909	302	158	24	28.5971	5.40653	0.313941	24.1049	8	142	16	0
6	1207	173604	0.00301459	0.0309571	57	174811	2646	61	17	6.42899	3.17846	0.102494	5.32309	5	49	12	0
7	7118	11406	0.0450963	0.0133428	1562	18524	168	426	655	94.3942	106.368	0.0267018	103.181	317	88	338	0
8	40510	7734	0.022419	0.047851	1969	48244	1750	1693	1772	395.082	396.258	0.00438812	397.417	331	252	1441	0
9	328499	435069	0.0326204	0.00841396	853	763568	359	22	37	5.35749	5.87235	0.0122164	5.68591	20	5	17	0
10	901172	238286	0.046203	0.00261936	333	1139458	1587	72	64	15.7932	15.0678	0.0103613	15.59	6	14	58	0
11	2144	2024	0.0287158	0.0327184	142	4168	251	1980	1813	440.378	412.724	0.0448553	446.443	404	571	1409	0
12	130342	1830	0.0272004	0.0376476	37	132172	20	11	15	3.48889	3.88506	0.245028	4.89205	8	4	7	0
13	79415	11741	0.0346391	0.0185299	70	91156	2656	312	199	54.5005	47.6515	0.0673353	54.7189	32	145	167	0
14	903897	29593	0.0257513	0.00375398	47	933490	18	2	4	0.418357	1.45614	0.242603	1.25937	3	1	1	0
15	1933475	283393	0.012774	0.0202962	595	2216868	679	27	21	6.44058	5.80278	0.0188118	6.23688	2	8	19	0
16	2612901	2287	0.042386	0.00744872	90	2615188	753	11	13	3.17005	2.70538	0.071394	3.16042	5	3	8	0
17	28159	1268	0.0318221	0.00388908	1951	29427	2223	1631	1824	353.609	365.266	0.00686044	361.951	492	299	1332	0
18	1166311	2316	0.0231296	0.0288664	490	1168627	449	40	43	9.53333	9.41319	0.0412297	9.88006	15	12	28	0
19	1000	252673	0.0312636	0.0259068	131	253673	1472	121	88	23.5981	21.1573	0.0195549	22.8156	17	50	71	0
20	236748	381319	0.0132888	0.0212671	445	618067	568	91	75	17.1304	16.931	0.0264828	17.4933	8	24	67	0
21	527396	27544	0.0230414	0.0233113	642	554940	50	16	29	3.38261	4.20266	0.106098	4.25037	17	4	12	0
22	3575	10501	0.0466897	0.00577276	14	14076	469	1051	514	225.275	132.228	0.223201	228.329	43	580	471	0
23	2600	284018	0.0459928	0.0498446	1889	286618	97	46	69	9.07053	10.7743	0.0164271	10.0937	32	9	37	0
24	2301	327769	0.0321435	0.041507	103	330070	10	0	9	0	2.20629	0.384792	1.87931	9	0	0	0
25	1205	11300	0.0336186	0.0190746	473	12505	17	90	447	22.5623	43.3194	0.142271	38.6544	393	36	54	0
26	894030	1087	0.00522258	0.0260493	15	895117	41	2	1	0.804831	0.0344828	0.406134	0.673913	0	1	1	0
27	113106	304320	0.0107684	0.023285	24	417426	50	8	4	2.12367	1.04053	0.193751	1.94453	2	6	2	0
28	750786	1525	0.0123658	0.0397566	26	752311	125	5	1	1.31014	0.0998185	0.477683	1.28186	0	4	1	0
29	345932	4776	0.0142015	0.0442142	1217	350708	249	173	189	42.144	42.8185	0.0246908	43.5592	41	25	148	0
30	63359	89079	0.0214566	0.0469921	72	152438	154	53	39	10.2899	8.74471	0.0520623	10.0315	10	24	29	0
31	2769	4162	0.00815332	0.0234046	57	6931	887	940	319	121.815	71.2535	0.115232	108.605	96	717	223	0
32	199205	1316	0.0330842	0.00623627	2221	200521	150	40	89	9.54396	12.5971	0.058923	11.7819	59	10	30	0
33	15504	192256	0.0324011	0.0379292	24	207760	1239	49	11	4.5285	2.52995	0.142299	4.0907	2	40	9	0
34	187312	6429	0.0480546	0.0366264	157	193741	30	17	29	4.62512	6.58621	0.0555756	5.94678	14	2	15	0
35	3029	34193	0.0425215	0.0318179	15	37222	52	80	54	18.1488	12.4047	0.21065	19.2504	11	37	43	0
36	281097	23926	0.0129212	0.00453213	263	305023	492	96	96	22.3362	22.3769	0.0898144	24.563	32	32	64	0
37	2813	325995	0.0209987	0.0244366	58	328808	63	18	15	4.9942	3.60617	0.096311	4.74663	3	6	12	0
38	3262223	11071	0.0145291	0.0275751	59	3273294	397	6	3	0.685024	0.782214	0.0218754	0.750375	0	3	3	0
39	19667	301786	0.0436003	0.0396387	1015	321453	13	4	16	0.724638	1.85662	0.106087	1.45427	13	1	3	0
40	2886	43935	0.0485548	0.00362119	80	46821	351	319	289	74.7159	70.7399	0.0539236	76.8508	68	98	221	0
41	20410	73019	0.0312136	0.00864766	24	93429	351	159	95	37.6831	25.4108	0.189697	38.7354	17	81	78	0
42	2046783	333695	0.0277818	0.00482607	1033	2380478	182	7	17	1.98357	2.32002	0.0751761	2.32909	11	1	6	0
43	1351651	75411	0.021374	0.00841597	2234	1427062	115	2	13	0.205797	1.34422	0.115513	0.887556	12	1	1	0
44	4169	25542	0.0298641	0.0389003	80	29711	130	263	234	61.8725	57.3811	0.0580859	63.2774	45	74	189	0
45	16482	419119	0.0443329	0.00427358	153	435601	2245	237	202	53.2271	48.0551	0.0365789	52.5405	24	59	178	0
46	38257	3186	0.0187772	0.0161726	48	41443	967	406	157	59.7556	36.4477	0.120054	54.4243	29	278	128	0
47	904913	4853	0.0479728	0.00611309	217	909766	1534	92	90	25.7768	24.1712	0.0394346	25.9918	13	15	77	0
48	1905798	172051	0.0160741	0.00469996	28	2077849	78	2	1	0.322705	0.470054	0.450387	0.728636	0	1	1	0
49	12348	2585	0.0361027	0.0442812	59	14933	107	396	336	88.5739	81.0115	0.0643017	90.572	72	132	264	0
50	5326	2833	0.0157452	0.015041	931	8159	76	661	1431	158.498	218.674	0.084292	206.408	888	118	543	0
51	422404	53669	0.048774	0.0216687	368	476073	2019	170	170	40.7169	39.8367	0.00922157	40.6492	25	25	145	0
52	101387	1118	0.0187077	0.016674	1808	102505	286	372	526	93.9633	104.079	0.0287626	101.994	190	36	336	0
53	3734	1096	0.0399695	0.0355829	1308	4830	2245	3003	3124	562.967	559.512	0.00450515	563.771	714	593	2410	0
54	608886	2726	0.0328352	0.0292918	2723	611612	20	6	27	1.38647	2.88203	0.189781	2.65817	21	0	6	0
55	2183	133059	0.0105527	0.0471085	132	135242	72	45	57	10.3594	10.5185	0.0780512	11.3238	24	12	33	0
56	18119	128383	0.0440037	0.0312988	104	146502	2284	199	137	35.6377	30.6836	0.0434707	34.6432	28	90	109	0
57	5758	225639	0.001448	0.0304912	46	231397	38	12	11	1.91884	2.30853	0.491247	4.17766	5	6	6	0
58	286311	2295	0.0248094	0.00681088	18	288606	29	3	3	0.824155	0.830611	0.467707	1.55472	2	2	1	0
59	9472	12733	0.0478282	0.0186367	118	22205	128	362	404	86.514	92.4083	0.0567353	94.8763	120	78	284	0
60	152745	320864	0.0380418	0.0174752	1589	473609	484	74	98	16.5092	16.5668	0.0014081	16.5615	35	11	63	0
61	25983	64447	0.0494557	0.0382165	25	90430	470	94	55	15.9266	14.4017	0.063419	16.1814	8	47	47	0
62	11329	1139	0.0259298	0.0331587	35	12468	441	566	282	91.8029	62.2117	0.117379	86.9498	67	351	215	0
63	1507970	8445	0.0102436	0.0141985	49	1516415	211	5	3	1.22319	1.23956	0.206682	1.55247	0	2	3	0
64	628100	2754	0.00130823	0.0430775	533	630854	819	31	32	4.45217	3.99758	0.0325446	4.36507	16	15	16	0
65	128088	64229	0.0396065	0.00578723	838	192317	668	201	230	43.0667	45.3013	0.0127721	44.7624	68	39	162	0
66	3291847	3147	0.0176691	0.0182893	99	3294994	312	1	1	0.124638	0.0677556	0.0376509	0.0997001	1	1	0	0
67	16781	7342	0.0464422	0.0106109	66	24123	266	511	456	122.106	116.676	0.0773017	129.355	107	162	349	0
68	361400	1872	0.0191636	0.00475064	122	363272	431	65	53	15.172	13.317	0.0726599	15.3478	5	17	48	0
69	2563	305318	0.00682482	0.0322546	299	307881	23	19	48	4.16135	9.69268	0.155587	8.27586	32	3	16	0
70	478042	3420	0.0158487	0.0311663	2205	481462	246	105	148	28.5575	31.1295	0.0235495	30.5727	50	7	98	0
71	17043	400238	0.00460872	0.0153189	118	417281	400	37	26	7.5942	5.4513	0.101044	7.23688	8	19	18	0
72	1318786	111343	0.0480046	0.00549294	35	1430129	340	7	6	0.783575	1.62371	0.22048	1.55997	2	3	4	0
73	280890	180218	0.00132945	0.0190537	505	461108	224	37	47	9.20966	8.56382	0.0565124	9.41529	19	9	28	0
74	1111	10081	0.0176419	0.00844019	1851	11192	33	123	760	28.9894	70.565	0.135994	58.0915	668	31	92	0
75	10014	460431	0.00461945	0.00235024	489	470445	748	112	107	25.315	26.3823	0.089522	28.3988	31	36	76	0
76	511200	35153	0.0180379	0.0409492	22	546353	581	20	4	1.98261	0.91954	0.0441155	1.51274	1	17	3	0
77	4926575	203987	0.00371757	0.000109942	199	5130562	1635	19	8	2.83575	1.34059	0.376451	3.29235	2	13	6	0
78	3277	98555	0.0283899	0.0483846	27	101832	88	39	25	6.88696	5.58984	0.0735825	6.72489	9	23	16	0
79	11981	97921	0.00527693	0.0134985	2425	109902	29	94	391	22.4522	57.9389	0.200808	50.9003	309	12	82	0
80	2413847	112606	0.0301717	0.0136595	155	2526453	611	15	10	2.57391	1.29522	0.0617209	2.05397	1	6	9	0
81	197134	463456	0.034199	0.0478947	864	660590	65	17	26	3.13237	3.66485	0.0248588	3.48726	11	2	15	0
82	31730	310354	0.0134007	0.00294483	2015	342084	57	12	61	3.4657	5.77979	0.0947219	5.12594	53	4	8	0
83	2588421	5514	0.0133157	0.00414344	108	2593935	628	9	8	2.25797	2.04598	0.138517	2.4955	2	3	6	0
84	1302900	23849	0.019165	0.04096	503	1326749	2403	52	46	10.2319	9.97883	-0.00206785	10.084	8	14	38	0
85	2186	102160	0.0444426	0.0201432	45	104346	1021	208	134	38.714	31.7598	0.0823619	38.3471	20	94	114	0
86	63686	1593	0.0293866	0.000772744	1589	65279	34	17	160	3.57391	9.39141	0.0969568	7.22864	153	10	7	0
87	49959	215554	0.0236194	0.0242464	279	265513	132	51	66	11.9633	13.3224	0.041254	13.1934	21	6	45	0
88	19267	128351	0.0177181	0.014317	49	147618	10	4	19	1.10435	5.00363	0.276412	4.31709	16	1	3	0
89	212621	2875	0.0435647	0.0100285	10	215496	457	66	22	11.5295	5.05445	0.309222	11.8186	2	46	20	0
90	1309300	29644	0.0200028	0.0334263	89	1338944	248	7	5	1.42319	0.799758	0.0677409	1.18816	1	3	4	0
91	1352741	28903	0.022544	0.0391543	84	1381644	151	6	3	1.16715	1.09074	0.0753382	1.22039	0	3	3	0
92	25129	2408	0.0460205	0.0489988	847	27537	107	426	641	101.427	113.227	0.0210271	109.674	287	72	354	0
93	16889	65144	0.0319556	0.00913651	15	82033	10	5	11	1.02319	2.85481	0.51088	4.08096	9	3	2	0
94	3824582	29838	0.0172213	0.0110164	119	3854420	548	8	6	2.15266	1.49244	0.129098	2.08546	0	2	6	0
95	23808	358371	0.0312057	0.0402323	11	382179	104	5	1	0.911111	0.0677556	0.141431	0.55997	0	4	1	0
96	1894	7202	0.0472106	0.0246206	38	9096	25	187	240	42.9179	49.9135	0.20332	58.3823	113	60	127	0
97	299830	66454	0.00710461	0.00858164	101	366284	45	11	29	3.33527	5.31034	0.22654	5.62744	21	3	8	0
98	394706	1672	0.0412798	0.0325484	1286	396378	56	19	43	5.57874	5.37024	0.0300391	5.64318	29	5	14	0
99	5081	262416	0.0460646	0.0297706	26	267497	2563	58	27	8.4686	5.69631	0.0943306	7.79685	6	37	21	0
100	30579	26733	0.029856	0.0479234	117	57312	32	66	105	16.8116	22.8318	0.112556	22.3943	48	9	57	0
1	424849	453661	0.0335765	0.017596	1401	878510	1080	89	86	18.4319	17.5977	0.0149929	18.2864	15	18	71	0
2	73909	19286	0.0460612	0.00794142	14	93195	62	32	18	6.68889	4.77919	0.302316	8.16567	7	21	11	0
3	37798	476897	0.0354986	0.00609761	12	514695	10	1	1	0.0434783	0.188748	0.859544	0.87931	0	0	1	0
4	24171	8541	0.0269439	0.0444693	318	32712	30	164	289	38.9256	52.7774	0.105807	51.4048	146	21	143	0
5	37600	15309	0.00637334	0.00914211	10	52909	302	188	23	32.6242	4.55656	0.392169	29.4558	9	174	14	0
6	1207	173604	0.00301459	0.0309571	57	174811	2646	78	14	8.22802	3.77616	0.123676	6.8021	4	68	10	0
7	7118	11406	0.0450963	0.0133428	1562	18524	168	409	684	98.4541	111.056	0.03458	108.562	350	75	334	0
8	40510	7734	0.022419	0.047851	1969	48244	1750	1685	1738	371.77	371.204	0.0018313	372.167	324	271	1414	0
9	328499	435069	0.0326204	0.00841396	853	763568	359	36	45	8.46957	8.93285	0.0134034	8.82084	15	6	30	0
10	901172	238286	0.046203	0.00261936	333	1139458	1587	48	48	9.62705	9.78342	0.0185354	9.88906	9	9	39	0
11	2144	2024	0.0287158	0.0327184	142	4168	251	1911	1788	433.59	410.595	0.0458477	442.257	426	549	1362	0
12	130342	1830	0.0272004	0.0376476	37	132172	20	19	20	4.35556	4.37568	0.314388	6.36807	6	5	14	0
13	79415	11741	0.0346391	0.0185299	70	91156	2656	291	182	54.0609	44.8935	0.0546803	52.2871	30	139	152	0
14	903897	29593	0.0257513	0.00375398	47	933490	18	3	5	0.515942	1.21537	0.237172	1.14918	5	3	0	0
15	1933475	283393	0.012774	0.0202962	595	2216868	679	18	23	4.04155	4.65215	0.0219898	4.44678	6	1	17	0
16	2612901	2287	0.042386	0.00744872	90	2615188	753	15	9	2.48696	1.84634	0.069959	2.32534	2	8	7	0
17	28159	1268	0.0318221	0.00388908	1951	29427	2223	1551	1731	329.104	336.227	0.00637565	334.819	475	295	1256	0
18	1166311	2316	0.0231296	0.0288664	490	1168627	449	50	45	11.7198	10.4924	0.0186775	11.3133	6	11	39	0
19	1000	252673	0.0312636	0.0259068	131	253673	1472	109	80	20.4754	18.2595	0.0225316	19.8058	14	43	66	0
20	236748	381319	0.0132888	0.0212671	445	618067	568	69	62	17.7478	16.0823	0.0407233	17.6252	9	16	53	0
21	527396	27544	0.0230414	0.0233113	642	554940	50	10	36	1.92464	4.14156	0.0940546	3.36657	28	2	8	0
22	3575	10501	0.0466897	0.00577276	14	14076	469	1043	510	236.274	139.143	0.211697	236.363	47	580	463	0
23	2600	284018	0.0459928	0.0498446	1889	286618	97	61	76	11.9749	13.6388	0.021909	13.0997	32	17	44	0
24	2301	327769	0.0321435	0.041507	103	330070	10	7	17	1.4087	3.39383	0.165402	2.9048	11	1	6	0
25	1205	11300	0.0336186	0.0190746	473	12505	17	103	490	26.5275	51.6691	0.173975	47.7016	414	27	76	0
26	894030	1087	0.00522258	0.0260493	15	895117	41	2	1	0.580676	0.470054	0.361275	0.818591	1	2	0	0
27	113106	304320	0.0107684	0.023285	24	417426	50	5	4	0.784541	0.915306	0.277223	1.17916	3	4	1	0
28	750786	1525	0.0123658	0.0397566	26	752311	125	7	3	0.464734	0.503327	0.054214	0.511994	2	6	1	0
29	345932	4776	0.0142015	0.0442142	1217	350708	249	150	176	33.5217	37.1766	0.0181724	36.0157	50	24	126	0
30	63359	89079	0.0214566	0.0469921	72	152438	154	34	29	6.01836	4.99032	0.0376768	5.71514	12	17	17	0
31	2769	4162	0.00815332	0.0234046	57	6931	887	959	328	124.198	74.3303	0.118014	112.04	89	720	239	0
32	199205	1316	0.0330842	0.00623627	2221	200521	150	49	95	9.20193	10.5917	0.0330845	10.2414	59	13	36	0
33	15504	192256	0.0324011	0.0379292	24	207760	1239	46	21	8.30048	4.91349	0.120987	7.48126	4	29	17	0
34	187312	6429	0.0480546	0.0366264	157	193741	30	23	36	5.42029	8.26679	0.0651787	7.33883	15	2	21	0
35	3029	34193	0.0425215	0.0318179	15	37222	52	56	43	12.5353	10.0587	0.175862	13.6709	14	27	29	0
36	281097	23926	0.0129212	0.00453213	263	305023	492	86	89	18.3913	20.8518	0.0932096	21.6589	31	28	58	0
37	2813	325995	0.0209987	0.0244366	58	328808	63	14	15	5.16618	4.36842	0.0595649	5.06447	5	4	10	0
38	3262223	11071	0.0145291	0.0275751	59	3273294	397	3	1	0.657005	0.499093	-0.01017	0.571964	0	2	1	0
39	19667	301786	0.0436003	0.0396387	1015	321453	13	2	27	0.378744	1.34422	0.00798199	0.871064	26	1	1	0
40	2886	43935	0.0485548	0.00362119	80	46821	351	339	292	70.5498	67.2529	0.0712611	74.1657	67	114	225	0
41	20410	73019	0.0312136	0.00864766	24	93429	351	170	82	35.515	20.4967	0.192887	34.4535	11	99	71	0
42	2046783	333695	0.0277818	0.00482607	1033	2380478	182	7	11	2.09855	2.66727	0.0199074	2.43328	5	1	6	0
43	1351651	75411	0.021374	0.00841597	2234	1427062	115	4	17	0.771981	1.66909	0.143286	1.43553	14	1	3	0
44	4169	25542	0.0298641	0.0389003	80	29711	130	255	231	58.915	49.8221	0.0605166	57.8156	56	80	175	0
45	16482	419119	0.0443329	0.00427358	153	435601	2245	225	187	50.0213	43.9843	0.0353684	48.6994	26	64	161	0
46	38257	3186	0.0187772	0.0161726	48	41443	967	373	171	61.9285	40.0563	0.129776	58.3553	39	241	132	0
47	904913	4853	0.0479728	0.00611309	217	909766	1534	67	64	13.4696	13.8832	0.0262357	14.0465	9	12	55	0
48	1905798	172051	0.0160741	0.00469996	28	2077849	78	5	1	1.37101	0.0998185	0.427396	1.22564	0	4	1	0
49	12348	2585	0.0361027	0.0442812	59	14933	107	369	316	86.0232	69.0278	0.0678908	83.0607	77	130	239	0
50	5326	2833	0.0157452	0.015041	931	8159	76	663	1481	164.649	231.958	0.0939783	219.436	918	100	563	0
51	422404	53669	0.048774	0.0216687	368	476073	2019	179	172	39.2918	38.2958	0.00865399	39.1297	30	37	142	0
52	101387	1118	0.0187077	0.016674	1808	102505	286	351	471	89.315	96.2964	0.0201797	94.7414	172	52	299	0
53	3734	1096	0.0399695	0.0355829	1308	4830	2245	2965	3149	563.496	562.819	0.00480048	565.872	805	621	2344	0
54	608886	2726	0.0328352	0.0292918	2723	611612	20	4	13	1.01836	1.16092	0.0368175	1.13193	10	1	3	0
55	2183	133059	0.0105527	0.0471085	132	135242	72	47	47	10.2174	9.60859	0.0985775	10.9918	17	17	30	0
56	18119	128383	0.0440037	0.0312988	104	146502	2284	186	143	33.0889	30.9704	0.0362723	33.2256	35	78	108	0
57	5758	225639	0.001448	0.0304912	46	231397	38	13	9	2.74589	2.8899	0.347784	4.32534	3	7	6	0
58	286311	2295	0.0248094	0.00681088	18	288606	29	10	6	2.56812	1.415	0.28297	2.74813	2	6	4	0
59	9472	12733	0.0478282	0.0186367	118	22205	128	331	394	83.0696	87.265	0.0458488	89.2811	133	70	261	0
60	152745	320864	0.0380418	0.0174752	1589	473609	484	72	85	18.4164	18.0653	0.0231781	18.6724	23	10	62	0
61	25983	64447	0.0494557	0.0382165	25	90430	470	106	57	18.6058	12.7399	0.0866651	17.1139	7	56	50	0
62	11329	1139	0.0259298	0.0331587	35	12468	441	583	274	88.5778	58.2341	0.116647	82.7946	72	381	202	0
63	1507970	8445	0.0102436	0.0141985	49	1516415	211	10	7	2.39903	1.58923	0.128914	2.28036	1	4	6	0
64	628100	2754	0.00130823	0.0430775	533	630854	819	51	45	8.41256	8.39141	0.0111896	8.497	12	18	33	0
65	128088	64229	0.0396065	0.00578723	838	192317	668	176	198	40.6947	42.2753	0.0152731	42.1334	51	29	147	0
66	3291847	3147	0.0176691	0.0182893	99	3294994	312	4	2	0.45314	0.198427	0.044207	0.33958	1	3	1	0
67	16781	7342	0.0464422	0.0106109	66	24123	266	481	425	109.883	102.416	0.0759308	114.819	102	158	323	0
68	361400	1872	0.0191636	0.00475064	122	363272	431	67	64	15.0657	16.804	0.0584323	16.934	16	19	48	0
69	2563	305318	0.00682482	0.0322546	299	307881	23	27	48	6.8058	10.3902	0.115696	9.75862	23	2	25	0
70	478042	3420	0.0158487	0.0311663	2205	481462	246	100	133	27.2386	30.5917	0.0169852	29.4258	44	11	89	0
71	17043	400238	0.00460872	0.0153189	118	417281	400	29	19	6.04928	5.02057	0.0605309	5.88531	7	17	12	0
72	1318786	111343	0.0480046	0.00549294	35	1430129	340	10	6	1.77488	1.2928	0.0832261	1.66942	1	5	5	0
73	280890	180218	0.00132945	0.0190537	505	461108	224	36	34	7.95845	6.86267	0.0413435	7.72489	9	11	25	0
74	1111	10081	0.0176419	0.00844019	1851	11192	33	148	802	38.9043	73.4374	0.135337	65.3591	693	39	109	0
75	10014	460431	0.00461945	0.00235024	489	470445	748	96	97	22.2155	21.5209	0.0790107	23.7391	34	33	63	0
76	511200	35153	0.0180379	0.0409492	22	546353	581	8	5	1.33816	1.05142	0.212105	1.51124	2	5	3	0
77	4926575	203987	0.00371757	0.000109942	199	5130562	1635	13	9	2.05604	2.89413	0.26605	3.39205	2	6	7	0
78	3277	98555	0.0283899	0.0483846	27	101832	88	44	28	11.0106	6.317	0.114701	9.73988	4	20	24	0
79	11981	97921	0.00527693	0.0134985	2425	109902	29	78	361	20.599	50.6388	0.196961	44.8568	289	6	72	0
80	2413847	112606	0.0301717	0.0136595	155	2526453	611	12	9	2.05604	2.26013	0.0237726	2.21139	3	6	6	0
81	197134	463456	0.034199	0.0478947	864	660590	65	19	31	4.28406	6.13672	0.0976285	5.7901	15	3	16	0
82	31730	310354	0.0134007	0.00294483	2015	342084	57	6	59	1.59903	5.1954	0.13436	3.96552	54	1	5	0
83	2588421	5514	0.0133157	0.00414344	108	2593935	628	10	8	2.06087	1.54628	0.126825	2.05997	1	3	7	0
84	1302900	23849	0.019165	0.04096	503	1326749	2403	41	39	7.96522	7.54144	0.018782	7.9003	8	10	31	0
85	2186	102160	0.0444426	0.0201432	45	104346	1021	217	124	40.9749	29.2293	0.0901155	38.4835	15	108	109	0
86	63686	1593	0.0293866	0.000772744	1589	65279	34	22	143	6.26377	12.3618	0.133532	10.8171	126	5	17	0
