Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	mPmumew4	mw4Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
99	5081	262416	0.460646	0.297706	26	267497	2563	23	23	4.02319	4.3654	0.0146828	4.25787	6	6	17	0
100	30579	26733	0.29856	0.479234	117	57312	32	83	91	20.2184	21.4616	0.015204	21.1657	18	10	73	0
1	424849	453661	0.335765	0.17596	1401	878510	1080	97	119	21.8986	24.7368	0.00237539	23.3801	31	9	88	0
2	73909	19286	0.460612	0.0794142	14	93195	62	39	38	11.1217	9.3781	0.0435858	10.7084	8	9	30	0
3	37798	476897	0.354986	0.0609761	12	514695	10	0	1	0	0.130672	0.0436514	0.0689655	1	0	0	0
4	24171	8541	0.269439	0.444693	318	32712	30	188	224	44.7372	46.1373	0.018768	46.3111	60	24	164	0
5	37600	15309	0.0637334	0.0914211	10	52909	302	65	15	8.20097	3.45312	0.122704	6.5922	1	51	14	0
6	1207	173604	0.0301459	0.309571	57	174811	2646	22	16	3.29855	3.25408	-0.00194379	3.26987	4	10	12	0
7	7118	11406	0.450963	0.133428	1562	18524	168	389	421	88.5536	89.9516	0.00220853	89.4535	98	66	323	0
8	40510	7734	0.22419	0.47851	1969	48244	1750	1763	1882	402.047	397.835	-0.000806475	399.609	373	254	1509	0
9	328499	435069	0.326204	0.0841396	853	763568	359	17	18	3.38164	3.18391	0.00916804	3.31259	5	4	13	0
10	901172	238286	0.46203	0.0261936	333	1139458	1587	70	70	17.6599	17.7877	0.000510825	17.7331	8	8	62	0
11	2144	2024	0.287158	0.327184	142	4168	251	1900	1934	431.212	423.057	0.00336597	428.557	360	326	1574	0
12	130342	1830	0.272004	0.376476	37	132172	20	17	17	3.53816	3.26376	0.0581828	3.60945	3	3	14	0
13	79415	11741	0.346391	0.185299	70	91156	2656	223	206	46.0879	44.5783	0.0114839	45.8553	34	51	172	0
14	903897	29593	0.257513	0.0375398	47	933490	18	0	1	0	0.160315	0.0596763	0.0862069	1	0	0	0
15	1933475	283393	0.12774	0.202962	595	2216868	679	31	27	5.60676	5.22505	0.00337156	5.43328	4	8	23	0
16	2612901	2287	0.42386	0.0744872	90	2615188	753	19	17	2.70725	3.00726	0.00506292	2.87256	2	4	15	0
17	28159	1268	0.318221	0.0388908	1951	29427	2223	1631	1764	343.626	341.259	-1.9996e-05	342.43	387	254	1377	0
18	1166311	2316	0.231296	0.288664	490	1168627	449	35	39	9.35362	9.15729	-0.00736727	9.18741	8	4	31	0
19	1000	252673	0.312636	0.259068	131	253673	1472	99	101	22.7082	22.9915	0.00910894	23.0607	15	13	86	0
20	236748	381319	0.132888	0.212671	445	618067	568	65	60	13.8174	12.5045	0.00133037	13.1754	7	12	53	0
21	527396	27544	0.230414	0.233113	642	554940	50	8	11	1.82609	1.91349	0.0069233	1.88306	3	0	8	0
22	3575	10501	0.466897	0.0577276	14	14076	469	915	748	205.277	188.432	0.0362686	204.187	85	252	663	0
23	2600	284018	0.459928	0.498446	1889	286618	97	48	60	12.4261	12.6013	0.00631535	12.5937	17	5	43	0
24	2301	327769	0.321435	0.41507	103	330070	10	8	10	1.83671	1.86691	0.0157592	1.88156	4	2	6	0
25	1205	11300	0.336186	0.190746	473	12505	17	95	185	21.2377	26.0926	0.0366935	24.5885	104	14	81	0
26	894030	1087	0.0522258	0.260493	15	895117	41	2	1	0.545894	0.448276	0.00483517	0.49925	0	1	1	0
27	113106	304320	0.107684	0.23285	24	417426	50	4	4	0.816425	1.09861	0.00901226	0.967016	0	0	4	0
28	750786	1525	0.123658	0.397566	26	752311	125	3	3	0.728502	0.622505	-0.00653946	0.670915	0	0	3	0
29	345932	4776	0.142015	0.442142	1217	350708	249	157	174	39.1797	39.2759	0.00182789	39.2999	35	18	139	0
30	63359	89079	0.214566	0.469921	72	152438	154	54	50	12.9092	12.248	0.0107127	12.7129	7	11	43	0
31	2769	4162	0.0815332	0.234046	57	6931	887	455	382	85.5981	82.1724	0.0176995	85.3853	90	163	292	0
32	199205	1316	0.330842	0.0623627	2221	200521	150	55	63	12.2763	12.4301	0.0070643	12.4415	16	8	47	0
33	15504	192256	0.324011	0.379292	24	207760	1239	22	16	3.79324	3.00181	0.0240373	3.47826	6	12	10	0
34	187312	6429	0.480546	0.366264	157	193741	30	16	20	3.85894	3.89474	-0.00520796	3.85682	6	2	14	0
35	3029	34193	0.425215	0.318179	15	37222	52	66	67	15.2725	17.314	0.0281264	16.7729	15	14	52	0
36	281097	23926	0.129212	0.0453213	263	305023	492	102	95	24.3324	24.5838	0.00648703	24.6184	11	18	84	0
37	2813	325995	0.209987	0.244366	58	328808	63	19	21	5.71691	5.24077	0.01659	5.56972	4	2	17	0
38	3262223	11071	0.145291	0.275751	59	3273294	397	2	2	0.867633	0.954628	0.00511858	0.916042	0	0	2	0
39	19667	301786	0.436003	0.396387	1015	321453	13	7	8	1.70338	1.73079	0.0289372	1.76837	1	0	7	0
40	2886	43935	0.485548	0.0362119	80	46821	351	307	317	73.7971	72.2462	0.00807296	73.6117	52	42	265	0
41	20410	73019	0.312136	0.0864766	24	93429	351	149	121	33.2	32.8367	0.0275843	33.9535	12	40	109	0
42	2046783	333695	0.277818	0.0482607	1033	2380478	182	10	12	2.86957	2.81912	-0.00482426	2.83058	2	0	10	0
43	1351651	75411	0.21374	0.0841597	2234	1427062	115	9	11	2.39324	2.56927	0.0152509	2.52024	3	1	8	0
44	4169	25542	0.298641	0.389003	80	29711	130	231	221	50.7005	49.6788	0.00643533	50.512	30	40	191	0
45	16482	419119	0.443329	0.0427358	153	435601	2245	204	220	48.4744	50.5269	0.00401589	49.7054	42	26	178	0
46	38257	3186	0.187772	0.161726	48	41443	967	212	184	45.1256	43.4652	0.0187718	45.1372	32	60	152	0
47	904913	4853	0.479728	0.0611309	217	909766	1534	75	68	15.0106	13.5705	0.00130512	14.3058	9	16	59	0
48	1905798	172051	0.160741	0.0469996	28	2077849	78	2	2	0.883092	0.430732	0.178782	0.793103	0	0	2	0
49	12348	2585	0.361027	0.442812	59	14933	107	384	380	87.2135	86.5172	0.00867604	87.6237	74	78	306	0
50	5326	2833	0.157452	0.15041	931	8159	76	725	937	174.493	182.592	0.0126504	180.855	321	109	616	0
51	422404	53669	0.48774	0.216687	368	476073	2019	160	171	37.0271	36.6915	-0.00163539	36.7984	33	22	138	0
52	101387	1118	0.187077	0.16674	1808	102505	286	380	431	94.43	96.2123	0.000370575	95.3606	86	35	345	0
53	3734	1096	0.399695	0.355829	1308	4830	2245	2936	3129	532.971	526.149	0.000554068	529.838	762	569	2367	0
54	608886	2726	0.328352	0.292918	2723	611612	20	3	5	0.481159	0.664247	-0.000695042	0.572714	3	1	2	0
55	2183	133059	0.105527	0.471085	132	135242	72	59	59	13.3556	13.6624	0.0153372	13.7204	12	12	47	0
56	18119	128383	0.440037	0.312988	104	146502	2284	154	159	32.1527	32.493	-0.000225174	32.3163	27	22	132	0
57	5758	225639	0.01448	0.304912	46	231397	38	11	9	2.28599	1.75439	0.0780708	2.18741	1	3	8	0
58	286311	2295	0.248094	0.0681088	18	288606	29	7	6	1.34106	1.20266	0.0870565	1.39205	1	2	5	0
59	9472	12733	0.478282	0.186367	118	22205	128	372	416	89.1874	89.4295	0.00641855	89.8861	97	53	319	0
60	152745	320864	0.380418	0.174752	1589	473609	484	84	93	18.5063	18.242	-0.00489481	18.2841	19	10	74	0
61	25983	64447	0.494557	0.382165	25	90430	470	61	55	13.0667	12.1452	0.0117151	12.7526	7	13	48	0
62	11329	1139	0.259298	0.331587	35	12468	441	336	268	61.9391	59.7822	0.00944352	61.4348	46	114	222	0
63	1507970	8445	0.102436	0.141985	49	1516415	211	7	7	1.81159	1.5614	-0.00181101	1.68291	2	2	5	0
64	628100	2754	0.0130823	0.430775	533	630854	819	44	44	10.628	10.4676	-0.00653798	10.479	6	6	38	0
65	128088	64229	0.396065	0.0578723	838	192317	668	175	176	39.5024	39.1119	-0.000373715	39.2916	30	29	146	0
66	3291847	3147	0.176691	0.182893	99	3294994	312	4	6	0.783575	1.08288	0.0351201	0.968516	2	0	4	0
67	16781	7342	0.464422	0.106109	66	24123	266	535	536	128.319	126.319	0.00636711	128.13	88	87	448	0
68	361400	1872	0.191636	0.0475064	122	363272	431	58	61	15.6386	14.5445	0.0102293	15.2444	9	6	52	0
69	2563	305318	0.0682482	0.322546	299	307881	23	28	32	6.95362	7.1222	0.0551632	7.44978	8	4	24	0
70	478042	3420	0.158487	0.311663	2205	481462	246	142	158	32.4222	33.5033	0.00396503	33.0967	27	11	131	0
71	17043	400238	0.0460872	0.153189	118	417281	400	21	21	4.61739	4.21779	0.0074752	4.44978	4	4	17	0
72	1318786	111343	0.480046	0.0549294	35	1430129	340	14	9	2.32367	1.56201	0.0165307	1.97301	1	6	8	0
73	280890	180218	0.0132945	0.190537	505	461108	224	56	50	13.2918	12.1482	0.00135977	12.7346	9	15	41	0
74	1111	10081	0.176419	0.0844019	1851	11192	33	133	245	32.3034	38.173	0.0358195	36.5735	133	21	112	0
75	10014	460431	0.0461945	0.0235024	489	470445	748	97	107	20.0193	21.5886	0.00654836	20.9453	27	17	80	0
76	511200	35153	0.180379	0.409492	22	546353	581	5	2	0.467633	0.54265	0.0100694	0.510495	1	4	1	0
77	4926575	203987	0.0371757	0.00109942	199	5130562	1635	9	11	3.33913	2.8905	0.0710672	3.35007	2	0	9	0
78	3277	98555	0.283899	0.483846	27	101832	88	27	24	4.51304	4.55414	0.0196143	4.62444	5	8	19	0
79	11981	97921	0.0527693	0.134985	2425	109902	29	94	171	25.9527	28.7641	0.0521819	28.8801	89	12	82	0
80	2413847	112606	0.301717	0.136595	155	2526453	611	8	12	2.25121	2.11252	-0.00387326	2.17316	5	1	7	0
81	197134	463456	0.34199	0.478947	864	660590	65	25	23	5.05797	4.89595	-0.0103331	4.92579	4	6	19	0
82	31730	310354	0.134007	0.0294483	2015	342084	57	7	18	1.77005	2.03872	0.0167888	1.93778	13	2	5	0
83	2588421	5514	0.133157	0.0414344	108	2593935	628	8	8	1.71208	1.6582	0.0681871	1.8081	2	2	6	0
84	1302900	23849	0.19165	0.4096	503	1326749	2403	33	32	7.56039	6.73624	-0.00236551	7.12969	6	7	26	0
85	2186	102160	0.444426	0.201432	45	104346	1021	145	134	30.3556	30.859	0.0152838	31.084	21	32	113	0
86	63686	1593	0.293866	0.00772744	1589	65279	34	27	46	7.3256	8.28373	0.0241641	8.0015	23	4	23	0
87	49959	215554	0.236194	0.242464	279	265513	132	73	70	17.6715	17.5886	-0.00539867	17.5352	7	10	63	0
88	19267	128351	0.177181	0.14317	49	147618	10	12	14	2.93913	3.57108	0.15907	3.87931	5	3	9	0
89	212621	2875	0.435647	0.100285	10	215496	457	47	37	10.4696	8.80581	0.0725407	10.3801	7	17	30	0
90	1309300	29644	0.200028	0.334263	89	1338944	248	5	7	1.39517	1.73382	0.0167199	1.5922	2	0	5	0
91	1352741	28903	0.22544	0.391543	84	1381644	151	6	4	1.13333	1.1458	-0.0148216	1.12294	0	2	4	0
92	25129	2408	0.460205	0.489988	847	27537	107	467	521	105.288	104.155	0.00372993	105.111	126	72	395	0
93	16889	65144	0.319556	0.0913651	15	82033	10	10	13	3.61836	2.24682	0.0945082	3.22714	4	1	9	0
94	3824582	29838	0.172213	0.110164	119	3854420	548	9	5	1.24058	0.981246	-0.0104894	1.09895	1	5	4	0
95	23808	358371	0.312057	0.402323	11	382179	104	1	5	0.394203	0.61101	-0.0134649	0.496252	4	0	1	0
96	1894	7202	0.472106	0.246206	38	9096	25	210	243	50.7362	51.9619	0.018004	52.2946	68	35	175	0
97	299830	66454	0.0710461	0.0858164	101	366284	45	12	18	3.26377	4.08348	0.0377723	3.82159	8	2	10	0
98	394706	1672	0.412798	0.325484	1286	396378	56	21	22	3.53913	3.27405	-0.000129654	3.40555	6	5	16	0
99	5081	262416	0.460646	0.297706	26	267497	2563	30	23	4.46667	4.40956	0.00516773	4.46102	2	9	21	0
100	30579	26733	0.29856	0.479234	117	57312	32	85	107	21.8638	21.3926	0.00783049	21.7976	33	11	74	0
1	424849	453661	0.335765	0.17596	1401	878510	1080	79	89	20.0676	19.1676	0.00506416	19.7151	17	7	72	0
2	73909	19286	0.460612	0.0794142	14	93195	62	31	31	7.36039	6.78766	0.0365199	7.33958	8	8	23	0
3	37798	476897	0.354986	0.0609761	12	514695	10	2	1	0.283092	0.130672	-0.00196725	0.206147	0	1	1	0
4	24171	8541	0.269439	0.444693	318	32712	30	192	239	48.4734	48.2716	0.0101217	48.8666	70	23	169	0
5	37600	15309	0.0637334	0.0914211	10	52909	302	53	21	6.6058	3.62008	0.154591	6.009	9	41	12	0
6	1207	173604	0.0301459	0.309571	57	174811	2646	20	14	3.74106	3.00363	0.0119091	3.41079	2	8	12	0
7	7118	11406	0.450963	0.133428	1562	18524	168	409	475	94.0232	96.8923	0.00342696	95.7931	129	63	346	0
8	40510	7734	0.22419	0.47851	1969	48244	1750	1739	1839	378.534	376.349	-0.000466273	377.261	342	242	1497	0
9	328499	435069	0.326204	0.0841396	853	763568	359	30	36	6.75266	6.67998	-0.00295109	6.6964	9	3	27	0
10	901172	238286	0.46203	0.0261936	333	1139458	1587	64	63	14.2618	14.1295	0.0047016	14.2624	10	11	53	0
11	2144	2024	0.287158	0.327184	142	4168	251	1904	1943	419.762	414.753	0.00549924	419.552	334	295	1609	0
12	130342	1830	0.272004	0.376476	37	132172	20	19	20	4.84541	4.96552	0.024523	5.02924	5	4	15	0
13	79415	11741	0.346391	0.185299	70	91156	2656	206	207	47.4116	46.7973	0.00441594	47.3118	39	38	168	0
14	903897	29593	0.257513	0.0375398	47	933490	18	0	0	0	0	0	0	0	0	0	0
15	1933475	283393	0.12774	0.202962	595	2216868	679	33	32	8.01159	8.05142	0.000638546	8.03673	6	7	26	0
16	2612901	2287	0.42386	0.0744872	90	2615188	753	11	11	1.85507	2.30792	-0.00611455	2.06972	1	1	10	0
17	28159	1268	0.318221	0.0388908	1951	29427	2223	1655	1764	351.104	351.328	0.00038407	351.352	373	264	1391	0
18	1166311	2316	0.231296	0.288664	490	1168627	449	40	45	8.75556	8.7677	0.00161899	8.77586	9	4	36	0
19	1000	252673	0.312636	0.259068	131	253673	1472	102	90	21.6763	20.7592	0.00202418	21.2586	14	26	76	0
20	236748	381319	0.132888	0.212671	445	618067	568	65	70	14.458	14.7096	0.00289055	14.6267	18	13	52	0
21	527396	27544	0.230414	0.233113	642	554940	50	18	20	4.32271	4.35693	0.0167355	4.41379	6	4	14	0
22	3575	10501	0.466897	0.0577276	14	14076	469	977	815	219.006	199.714	0.038059	217.555	100	262	715	0
23	2600	284018	0.459928	0.498446	1889	286618	97	56	64	11.1633	12.167	-0.00284181	11.6342	15	7	49	0
24	2301	327769	0.321435	0.41507	103	330070	10	8	7	1.98744	2.14217	0.0047072	2.07496	1	2	6	0
25	1205	11300	0.336186	0.190746	473	12505	17	110	181	24.4715	25.2335	0.0357237	25.7766	91	20	90	0
26	894030	1087	0.0522258	0.260493	15	895117	41	2	1	0.588406	0.508772	0.0299785	0.565217	0	1	1	0
27	113106	304320	0.107684	0.23285	24	417426	50	10	10	2.85894	2.09619	0.0492878	2.60195	2	2	8	0
28	750786	1525	0.123658	0.397566	26	752311	125	4	3	0.687923	0.702964	0.0294972	0.716642	0	1	3	0
29	345932	4776	0.142015	0.442142	1217	350708	249	146	158	30.6386	31.8518	-0.00186561	31.1897	28	16	130	0
30	63359	89079	0.214566	0.469921	72	152438	154	41	44	8.98744	8.95342	0.0013815	8.98276	9	6	35	0
31	2769	4162	0.0815332	0.234046	57	6931	887	462	374	81.171	77.415	0.0155716	80.5352	79	167	295	0
32	199205	1316	0.330842	0.0623627	2221	200521	150	42	54	9.54686	10.3164	-0.00362881	9.8973	16	4	38	0
33	15504	192256	0.324011	0.379292	24	207760	1239	18	19	3.01546	3.38234	0.020421	3.26687	6	5	13	0
34	187312	6429	0.480546	0.366264	157	193741	30	19	27	4.28599	4.84453	0.0237547	4.67841	11	3	16	0
35	3029	34193	0.425215	0.318179	15	37222	52	66	57	14.8502	12.193	0.0351859	14.003	10	19	47	0
36	281097	23926	0.129212	0.0453213	263	305023	492	95	99	24.9101	24.2807	0.00840268	24.8021	20	16	79	0
37	2813	325995	0.209987	0.244366	58	328808	63	14	18	4.19034	4.14338	0.0393527	4.33733	6	2	12	0
38	3262223	11071	0.145291	0.275751	59	3273294	397	2	3	0.924638	0.811857	0.0129666	0.87931	1	0	2	0
39	19667	301786	0.436003	0.396387	1015	321453	13	6	11	1.29275	1.49244	0.0171412	1.41754	6	1	5	0
40	2886	43935	0.485548	0.0362119	80	46821	351	324	323	71.0551	70.0508	0.0055141	70.9415	51	52	272	0
41	20410	73019	0.312136	0.0864766	24	93429	351	119	113	25.6386	24.5366	0.0395193	26.1147	27	33	86	0
42	2046783	333695	0.277818	0.0482607	1033	2380478	182	7	7	1.53333	1.62976	-0.00909228	1.56747	1	1	6	0
43	1351651	75411	0.21374	0.0841597	2234	1427062	115	6	9	1.92657	2.00121	0.0079137	1.97976	3	0	6	0
44	4169	25542	0.298641	0.389003	80	29711	130	248	227	53.1652	50.7417	0.0117878	52.566	41	62	186	0
45	16482	419119	0.443329	0.0427358	153	435601	2245	208	203	42.3411	43.0133	0.00364727	42.8351	30	35	173	0
46	38257	3186	0.187772	0.161726	48	41443	967	217	200	41.886	41.5106	0.015854	42.3688	42	59	158	0
47	904913	4853	0.479728	0.0611309	217	909766	1534	65	74	14.8541	15.4628	-6.0049e-05	15.1589	14	5	60	0
48	1905798	172051	0.160741	0.0469996	28	2077849	78	1	1	0.449275	0.160315	0.152866	0.356072	0	0	1	0
49	12348	2585	0.361027	0.442812	59	14933	107	363	358	85.5768	84.637	0.0115109	86.0952	62	67	296	0
50	5326	2833	0.157452	0.15041	931	8159	76	810	969	184.342	185.787	0.00992333	186.924	279	120	690	0
51	422404	53669	0.48774	0.216687	368	476073	2019	163	179	39.1932	40.3249	0.000150535	39.7676	33	17	146	0
52	101387	1118	0.187077	0.16674	1808	102505	286	377	412	101.053	102.117	0.00431799	102.028	82	47	330	0
53	3734	1096	0.399695	0.355829	1308	4830	2245	2999	3240	563.471	571.834	0.000562733	567.992	765	524	2475	0
54	608886	2726	0.328352	0.292918	2723	611612	20	5	6	0.819324	0.907441	-0.00522188	0.85907	2	1	4	0
55	2183	133059	0.105527	0.471085	132	135242	72	69	81	15.1961	15.1875	0.0125767	15.3853	17	5	64	0
56	18119	128383	0.440037	0.312988	104	146502	2284	152	154	32.2705	32.6413	0.00623239	32.6604	23	21	131	0
57	5758	225639	0.01448	0.304912	46	231397	38	15	10	2.29082	2.67514	0.0102287	2.50975	0	5	10	0
58	286311	2295	0.248094	0.0681088	18	288606	29	2	1	0.241546	0.0677556	0.068744	0.164918	1	2	0	0
59	9472	12733	0.478282	0.186367	118	22205	128	377	394	87.4329	88.1446	0.00804877	88.503	69	52	325	0
60	152745	320864	0.380418	0.174752	1589	473609	484	92	105	22.4879	22.7338	-0.00444765	22.5112	23	10	82	0
61	25983	64447	0.494557	0.382165	25	90430	470	47	41	8.33623	8.88869	0.00785512	8.68216	11	17	30	0
62	11329	1139	0.259298	0.331587	35	12468	441	378	324	82.4251	79.781	0.0113938	82.03	57	111	267	0
63	1507970	8445	0.102436	0.141985	49	1516415	211	6	5	0.657005	0.618875	0.0140722	0.646927	2	3	3	0
64	628100	2754	0.0130823	0.430775	533	630854	819	36	37	9.33237	9.13491	-0.00498919	9.18741	5	4	32	0
65	128088	64229	0.396065	0.0578723	838	192317	668	174	198	35.0599	36.5469	0.000621352	35.8291	45	21	153	0
66	3291847	3147	0.176691	0.182893	99	3294994	312	3	4	0.476329	0.335148	0.0521548	0.427286	1	0	3	0
67	16781	7342	0.464422	0.106109	66	24123	266	533	515	119.057	120.125	0.00860979	120.633	70	88	445	0
68	361400	1872	0.191636	0.0475064	122	363272	431	53	54	13.2135	13.3152	0.0145316	13.4603	8	7	46	0
69	2563	305318	0.0682482	0.322546	299	307881	23	41	49	11.515	11.5523	0.0232306	11.8081	14	6	35	0
70	478042	3420	0.158487	0.311663	2205	481462	246	129	141	29.5836	28.4362	0.00475085	29.1454	32	20	109	0
71	17043	400238	0.0460872	0.153189	118	417281	400	24	21	4.56618	4.92861	0.0272002	4.88156	5	8	16	0
72	1318786	111343	0.480046	0.0549294	35	1430129	340	13	14	2.97295	3.5735	0.0229559	3.35232	1	0	13	0
73	280890	180218	0.0132945	0.190537	505	461108	224	57	64	13.1043	13.3091	0.00359298	13.2549	13	6	51	0
74	1111	10081	0.176419	0.0844019	1851	11192	33	150	273	32.7894	38.6485	0.0193281	36.443	156	33	117	0
75	10014	460431	0.0461945	0.0235024	489	470445	748	110	113	28.3816	27.3388	0.00769678	28.0735	16	13	97	0
76	511200	35153	0.180379	0.409492	22	546353	581	2	3	0.0869565	0.22928	0.0332511	0.164168	3	2	0	0
77	4926575	203987	0.0371757	0.00109942	199	5130562	1635	8	10	2.24928	2.4507	0.0513397	2.47826	3	1	7	0
78	3277	98555	0.283899	0.483846	27	101832	88	30	26	6.42899	6.81186	0.0189528	6.74963	5	9	21	0
79	11981	97921	0.0527693	0.134985	2425	109902	29	128	197	32.0483	35.5947	0.0440005	35.3958	88	19	109	0
80	2413847	112606	0.301717	0.136595	155	2526453	611	12	11	2.46473	2.4997	-0.00405435	2.47226	1	2	10	0
81	197134	463456	0.34199	0.478947	864	660590	65	24	25	6.39227	6.75862	0.00769518	6.62744	2	1	23	0
82	31730	310354	0.134007	0.0294483	2015	342084	57	9	15	2.55749	2.57411	0.00959588	2.5907	8	2	7	0
83	2588421	5514	0.133157	0.0414344	108	2593935	628	21	19	5.53527	5.41016	0.00664588	5.509	2	4	17	0
84	1302900	23849	0.19165	0.4096	503	1326749	2403	38	38	9.71884	9.68482	0.00590519	9.75937	7	7	31	0
85	2186	102160	0.444426	0.201432	45	104346	1021	141	127	33.7874	32.0708	0.00422406	33.0645	20	34	107	0
86	63686	1593	0.293866	0.00772744	1589	65279	34	19	34	3.65411	4.27526	0.0358089	4.11469	18	3	16	0
87	49959	215554	0.236194	0.242464	279	265513	132	59	52	12.1411	12.4198	0.0121067	12.4318	6	13	46	0
88	19267	128351	0.177181	0.14317	49	147618	10	4	6	1.11111	1.39322	-0.00132904	1.25112	3	1	3	0
89	212621	2875	0.435647	0.100285	10	215496	457	36	29	6.86377	6.47852	0.0481714	7.00675	5	12	24	0
90	1309300	29644	0.200028	0.334263	89	1338944	248	7	8	2.07246	2.30792	-0.00287629	2.18441	1	0	7	0
91	1352741	28903	0.22544	0.391543	84	1381644	151	4	2	0.806763	0.46461	0.00729058	0.63943	0	2	2	0
92	25129	2408	0.460205	0.489988	847	27537	107	495	543	111.602	114.736	0.00198234	113.401	113	65	430	0
93	16889	65144	0.319556	0.0913651	15	82033	10	11	15	1.71884	2.97459	0.121281	2.68366	8	4	7	0
94	3824582	29838	0.172213	0.110164	119	3854420	548	4	3	0.621256	0.828191	0.0480256	0.762369	0	1	3	0
95	23808	358371	0.312057	0.402323	11	382179	104	1	0	0.162319	0	0.0792743	0.0869565	0	1	0	0
96	1894	7202	0.472106	0.246206	38	9096	25	220	253	49.944	53.4761	0.0208823	52.8253	66	33	187	0
97	299830	66454	0.0710461	0.0858164	101	366284	45	18	19	5.48599	5.01633	0.0133623	5.32084	2	1	17	0
98	394706	1672	0.412798	0.325484	1286	396378	56	16	19	3.41353	3.8905	0.000766929	3.65592	6	3	13	0
99	5081	262416	0.460646	0.297706	26	267497	2563	28	25	4.03382	3.81609	-4.39415e-05	3.92429	4	7	21	0
100	30579	26733	0.29856	0.479234	117	57312	32	102	110	25.344	26.8137	0.0196716	26.6072	22	14	88	0
1	424849	453661	0.335765	0.17596	1401	878510	1080	95	109	22.3343	23.5112	0.00339527	23.0037	26	12	83	0
2	73909	19286	0.460612	0.0794142	14	93195	62	32	26	7.81643	6.4029	0.0702276	7.63718	5	11	21	0
3	37798	476897	0.354986	0.0609761	12	514695	10	1	2	0.0850242	0.134301	0.0102866	0.110945	1	0	1	0
4	24171	8541	0.269439	0.444693	318	32712	30	195	253	43.9507	46.2819	0.0104056	45.5975	80	22	173	0
5	37600	15309	0.0637334	0.0914211	10	52909	302	63	20	8.62802	5.32002	0.126581	7.94903	5	48	15	0
6	1207	173604	0.0301459	0.309571	57	174811	2646	21	15	3.89662	3.83001	0.00723939	3.8913	1	7	14	0
7	7118	11406	0.450963	0.133428	1562	18524	168	431	467	99.5024	100.733	0.00509985	100.634	112	76	355	0
8	40510	7734	0.22419	0.47851	1969	48244	1750	1731	1833	386.754	387.042	-0.000751879	386.608	338	236	1495	0
9	328499	435069	0.326204	0.0841396	853	763568	359	25	29	6.99227	7.33515	0.00234992	7.18141	6	2	23	0
10	901172	238286	0.46203	0.0261936	333	1139458	1587	64	65	14.656	13.9927	-0.00595051	14.2384	9	8	56	0
11	2144	2024	0.287158	0.327184	142	4168	251	1914	1937	430.686	427.831	0.00523977	431.512	358	335	1579	0
12	130342	1830	0.272004	0.376476	37	132172	20	18	21	5.22705	5.5977	-0.00238303	5.4003	5	2	16	0
13	79415	11741	0.346391	0.185299	70	91156	2656	232	223	53.1778	50.2632	0.00291045	51.8643	38	47	185	0
14	903897	29593	0.257513	0.0375398	47	933490	18	2	2	0.205797	0.0689655	0.0179184	0.13943	0	0	2	0
15	1933475	283393	0.12774	0.202962	595	2216868	679	26	26	5.23961	5.01754	-0.00350741	5.11019	3	3	23	0
16	2612901	2287	0.42386	0.0744872	90	2615188	753	10	12	2.19807	2.83485	0.0147823	2.55622	4	2	8	0
17	28159	1268	0.318221	0.0388908	1951	29427	2223	1649	1801	355	353.517	0.000597554	354.467	398	246	1403	0
18	1166311	2316	0.231296	0.288664	490	1168627	449	34	37	7.72367	8.02117	0.0037188	7.90255	7	4	30	0
19	1000	252673	0.312636	0.259068	131	253673	1472	106	98	22.2831	22.0073	0.00365096	22.2256	17	25	81	0
20	236748	381319	0.132888	0.212671	445	618067	568	69	69	15.2271	14.4924	-0.000439101	14.8516	12	12	57	0
21	527396	27544	0.230414	0.233113	642	554940	50	11	15	2.40773	2.63763	0.0128524	2.55622	6	2	9	0
22	3575	10501	0.466897	0.0577276	14	14076	469	960	844	216.328	206.226	0.0372844	219.413	112	228	732	0
23	2600	284018	0.459928	0.498446	1889	286618	97	58	60	11.8242	11.8052	-0.00405999	11.7669	11	9	49	0
24	2301	327769	0.321435	0.41507	103	330070	10	4	7	0.929469	0.817302	-0.00850919	0.865817	4	1	3	0
25	1205	11300	0.336186	0.190746	473	12505	17	119	192	27.9188	31.3721	0.0246069	30.4063	95	22	97	0
26	894030	1087	0.0522258	0.260493	15	895117	41	0	1	0	0.0344828	-0.00408034	0.0172414	1	0	0	0
27	113106	304320	0.107684	0.23285	24	417426	50	4	4	0.950725	1.15366	0.0619574	1.12294	0	0	4	0
28	750786	1525	0.123658	0.397566	26	752311	125	6	5	1.24541	1.28131	-0.00922409	1.25187	1	2	4	0
29	345932	4776	0.142015	0.442142	1217	350708	249	143	156	30.8058	31.5124	0.00217252	31.2286	35	22	121	0
30	63359	89079	0.214566	0.469921	72	152438	154	37	38	9.43382	9.75257	-0.00330876	9.56222	7	6	31	0
31	2769	4162	0.0815332	0.234046	57	6931	887	436	334	82.7488	73.6558	0.0152145	79.3816	62	164	272	0
32	199205	1316	0.330842	0.0623627	2221	200521	150	33	41	8.02705	8.50877	0.00208698	8.28636	11	3	30	0
33	15504	192256	0.324011	0.379292	24	207760	1239	20	14	3.76425	3.24803	0.0168297	3.56447	2	8	12	0
