Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	mPmumew4	mw4Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
93	4446	52901	0.174479	0.371395	254	57347	173	304	326	67.1623	68.5711	0.00335956	68.099	66	44	260	0
94	3492382	253381	0.337968	0.00860557	358	3745763	251	4	3	0.723671	0.524501	-0.0123023	0.616192	0	1	3	0
95	141860	52531	0.127391	0.124286	879	194391	17	6	21	1.93623	2.20569	0.0608988	2.2069	16	1	5	0
96	2120	101313	0.445933	0.209013	91	103433	735	238	241	50.8126	52.977	0.00213956	52.0112	45	42	196	0
97	193401	401539	0.255707	0.419677	85	594940	15	3	4	0.25314	0.269812	0.0199859	0.266867	3	2	1	0
98	1323965	282910	0.396534	0.307245	2351	1606875	21	1	2	0.0850242	0.0689655	0.0130125	0.077961	2	1	0	0
99	4256	283646	0.496122	0.244503	272	287902	166	47	50	11.8087	12.8796	-0.00201879	12.3216	10	7	40	0
100	16259	7215	0.201027	0.23155	144	23474	2300	578	532	122.261	115.407	0.00509586	119.425	87	133	445	0
1	31147	4182	0.39469	0.223893	48	35329	15	46	70	11.0908	11.363	0.0289094	11.5622	31	7	39	0
2	3042	281953	0.248464	0.26279	1191	284995	241	119	137	25.9623	26.6019	0.0035392	26.3771	26	8	111	0
3	1733135	232373	0.121868	0.192013	336	1965508	19	4	6	1.04638	1.28131	0.0210151	1.18966	3	1	3	0
4	6037	205972	0.120715	0.0147264	18	212009	13	4	4	1.38068	1.16999	0.150441	1.4985	2	2	2	0
5	2047599	3574	0.028582	0.45259	531	2051173	85	8	10	1.3256	1.49607	0.00911129	1.42429	3	1	7	0
6	1957	35936	0.222414	0.329736	34	37893	732	115	91	22.3478	20.5094	0.0260199	21.994	16	40	75	0
7	760553	37572	0.320474	0.34134	975	798125	13	3	4	0.211594	0.203267	-0.0135368	0.204648	2	1	2	0
8	55759	9878	0.0586441	0.0682288	851	65637	491	665	748	148.551	152.543	0.00621647	151.499	175	92	573	0
9	196166	11636	0.353372	0.269816	1419	207802	70	46	53	9.46473	10.3364	-0.00476579	9.85532	13	6	40	0
10	1023	171037	0.392724	0.0649543	966	172060	200	71	77	15.6464	16.5051	0.00233436	16.1154	19	13	58	0
11	765233	29964	0.133439	0.407124	395	795197	873	41	38	7.51014	7.63823	0.00360997	7.60195	5	8	33	0
12	239302	23353	0.37971	0.0536393	705	262655	2054	392	417	90.4821	90.7374	0.00460895	91.03	76	51	341	0
13	38346	159519	0.0752807	0.350899	188	197865	789	48	49	9.69372	9.32305	-0.00246053	9.48426	13	12	36	0
14	23913	1523	0.209783	0.463628	36	25436	26	97	111	24.056	26.0436	0.0289121	25.8036	28	14	83	0
15	3984028	27234	0.154748	0.31529	44	4011262	119	0	1	0	0.0344828	-0.00408034	0.0172414	1	0	0	0
16	33216	5416	0.41206	0.266835	1827	38632	1424	1770	1873	387.678	388.925	8.85058e-05	388.339	353	250	1520	0
17	8756	58929	0.109012	0.207745	25	67685	10	20	22	5.38164	5.04235	0.0744617	5.62894	9	7	13	0
18	3884149	30891	0.487691	0.389744	1778	3915040	534	15	15	3.2599	3.27707	-0.0125867	3.22789	3	3	12	0
19	110261	18662	0.258952	0.0774335	49	128923	80	32	30	7.35556	7.19177	0.0236208	7.44903	8	10	22	0
20	23832	23458	0.361508	0.366604	34	47290	832	92	79	15.8232	14.0345	0.00419739	14.9873	19	32	60	0
21	324311	461773	0.144501	0.171965	399	786084	654	49	55	10.4618	10.2015	-0.00230322	10.3073	15	9	40	0
22	876889	231564	0.4204	0.185537	31	1108453	1059	17	14	3.61836	2.80823	0.0397742	3.34258	2	5	12	0
23	194746	271585	0.274941	0.132349	111	466331	1365	65	65	14.7275	13.4646	-0.000178351	14.0907	9	9	56	0
24	1711	18050	0.404374	0.288144	575	19761	159	680	746	148.823	154.754	0.00432603	152.463	154	88	592	0
25	5066	13950	0.491443	0.240095	2734	19016	27	76	108	19.3246	17.876	0.0154494	18.8876	48	16	60	0
26	6383	10515	0.407578	0.423475	67	16898	73	322	353	73.9208	75.6721	0.0116842	75.6859	75	44	278	0
27	1954	1530	0.00107692	0.355342	2879	3484	13	3209	4345	841.786	939.054	0.0473613	935.193	1417	281	2928	0
28	13187	1712	0.3311	0.470808	14	14899	926	132	87	22.9836	21.2553	0.0296958	22.7894	14	59	73	0
29	145541	362419	0.262429	0.121413	26	507960	12	1	3	0.198068	0.424682	0.00216363	0.312594	2	0	1	0
30	80555	6458	0.0860236	0.221025	97	87013	54	73	75	17.2319	17.2801	0.0338792	17.8613	14	12	61	0
31	540573	91682	0.436997	0.065058	74	632255	23	2	2	0.0869565	0.165154	0.00346035	0.126687	1	1	1	0
32	117082	27337	0.119799	0.304134	56	144419	360	45	37	10.2213	9.72777	0.0170038	10.1454	7	15	30	0
33	2139076	2041	0.470364	0.282961	17	2141117	467	2	2	0.857971	0.980641	0.0375891	0.955772	0	0	2	0
34	287806	252936	0.126037	0.270418	27	540742	503	5	6	1.16522	1.23593	-0.00549488	1.19415	1	0	5	0
35	182151	21087	0.252322	0.34252	20	203238	28	13	13	2.42609	2.88929	0.00534273	2.67316	2	2	11	0
36	63319	29814	0.414477	0.196943	223	93133	79	71	83	16.0454	16.4029	0.00582124	16.3201	21	9	62	0
37	2023284	3215	0.0729356	0.0481389	337	2026499	95	2	4	0.446377	0.573503	0.175928	0.62069	2	0	2	0
38	23713	74846	0.348073	0.492011	779	98559	158	249	279	65.4184	66.5632	0.0019008	66.1192	61	31	218	0
39	343793	1166	0.397782	0.243504	19	344959	34	4	4	1.06957	1.06352	0.00437501	1.07121	0	0	4	0
40	289489	3307	0.449058	0.240054	1668	292796	2779	454	476	91.5304	90.4259	0.00109937	91.0757	107	85	369	0
41	521953	10042	0.19325	0.0716605	186	531995	1765	109	112	24.6483	24.2868	0.00710647	24.6417	17	14	95	0
42	13109	3594	0.209362	0.478353	1235	16703	323	1975	2089	458.8	456.068	0.00204414	458.364	370	256	1719	0
43	1011	53398	0.0473938	0.382534	131	54409	2410	106	100	23.6145	22.7574	-0.00271166	23.1214	18	24	82	0
44	81500	13481	0.296244	0.0122677	392	94981	22	10	30	2.82899	3.39262	0.0258928	3.19565	21	1	9	0
45	213339	2053	0.0799146	0.342817	26	215392	380	10	5	1.91498	1.74713	-0.000870805	1.82909	1	6	4	0
46	2205	71867	0.384636	0.0945831	229	74072	10	10	18	1.74106	2.04779	0.0358653	1.96627	12	4	6	0
47	61034	94334	0.299819	0.46554	393	155368	969	247	240	55.3072	52.879	0.0028835	54.2436	33	40	207	0
48	386704	5256	0.21612	0.385515	69	391960	2544	19	10	3.29469	2.93103	0.0293149	3.2054	1	10	9	0
49	20907	30442	0.0163361	0.106241	60	51349	43	62	68	14.9903	13.5051	0.0791214	15.461	22	16	46	0
50	1027039	1337	0.300983	0.0986667	2020	1028376	178	11	16	3.01063	3.3775	0.00441208	3.20915	5	0	11	0
51	2944	34650	0.303127	0.243822	172	37594	12	38	67	10.6618	11.6219	0.0336283	11.5337	35	6	32	0
52	9323	95852	0.10393	0.161879	336	105175	155	155	189	32.9063	33.3466	0.00916262	33.434	60	26	129	0
53	804608	407334	0.192973	0.190003	130	1211942	89	8	9	2.02802	1.74773	0.0338345	1.95277	1	0	8	0
54	1113017	37412	0.256931	0.481248	17	1150429	447	3	3	0.748792	0.474894	0.128934	0.6994	0	0	3	0
55	1808575	25688	0.0408189	0.140814	28	1834263	180	4	3	1.04058	1.02238	0.0595628	1.0967	0	1	3	0
56	99321	104759	0.2619	0.13794	262	204080	25	11	21	3.79324	3.78403	0.0119257	3.83433	12	2	9	0
57	4859	94819	0.440564	0.0261164	155	99678	2335	864	864	192.924	198.582	0.00487937	196.727	137	137	727	0
58	40909	122824	0.0179096	0.0350882	475	163733	404	201	203	43.9121	45.7011	0.0165713	45.5675	46	44	157	0
59	205033	6130	0.482593	0.16017	11	211163	112	20	19	5.75362	5.52269	0.0202912	5.75412	3	4	16	0
60	72230	10493	0.0233566	0.165187	352	82723	68	187	206	48.1874	47.1984	0.027615	49.0435	47	28	159	0
61	12375	26883	0.426549	0.0778131	10	39258	431	262	200	54.6377	49.8548	0.0492771	54.9288	28	90	172	0
62	3223252	1073	0.4656	0.157885	399	3224325	965	9	10	1.15845	1.18633	-0.00195383	1.17016	1	0	9	0
63	1421	27240	0.308833	0.0967614	75	28661	456	616	611	138.111	138.323	0.0093254	139.519	110	115	501	0
64	1038	22677	0.237823	0.375632	68	23715	1275	266	246	58.3855	55.3993	0.00676853	57.2721	50	70	196	0
65	1618279	1065	0.447713	0.184087	48	1619344	1822	13	12	2.36908	2.31276	0.00395394	2.35007	2	3	10	0
66	1067	2952	0.400642	0.282679	362	4019	482	2919	3069	659.929	652.846	0.00125204	657.194	578	428	2491	0
67	176447	275298	0.0782275	0.421148	536	451745	10	20	30	4.58647	5.64186	0.0561131	5.42429	13	3	17	0
68	35590	2143	0.408086	0.106961	650	37733	27	37	68	8.42512	10.5699	0.0059499	9.55997	35	4	33	0
69	54175	21308	0.241442	0.33927	12	75483	579	31	20	4.93237	4.43134	0.0268029	4.80885	6	17	14	0
70	259069	2122	0.364197	0.14387	545	261191	64	18	24	4.62029	4.82577	0.0100078	4.77136	9	3	15	0
71	5214	1318	0.427474	0.044452	135	6532	383	1698	1809	384.315	381.81	0.00634002	385.5	371	260	1438	0
72	8444	301501	0.357813	0.201872	278	309945	27	6	8	1.02609	1.38899	0.00367361	1.21289	4	2	4	0
73	25715	24103	0.00970876	0.398554	23	49818	355	34	24	7.02222	5.87114	0.0484853	6.76912	6	16	18	0
74	9169	103388	0.140924	0.303843	13	112557	2231	19	11	3.89372	2.87235	0.0544211	3.57196	4	12	7	0
75	62647	397834	0.159653	0.35619	1804	460481	2834	300	308	67.8261	67.1276	-0.000879219	67.416	50	42	258	0
76	629623	72262	0.0941786	0.376355	2702	701885	194	110	130	25.6174	26.1349	0.004627	25.9978	33	13	97	0
77	870989	281063	0.0516468	0.00953265	523	1152052	18	0	4	0	0.678161	0.37599	0.568966	4	0	0	0
78	46814	89032	0.105218	0.437599	25	135846	17	15	16	2.27246	2.37931	0.093249	2.56597	4	3	12	0
79	1290952	72478	0.400925	0.00800672	796	1363430	576	14	19	3.89082	4.44888	0.00826593	4.20615	7	2	12	0
80	1838111	23083	0.428057	0.0511185	57	1861194	2089	33	31	7.35652	7.58318	0.00225194	7.48726	3	5	28	0
81	26081	8437	0.407659	0.34828	95	34518	152	277	270	62.1652	60.0563	0.0043039	61.3696	54	61	216	0
82	4422	60026	0.150837	0.0721097	39	64448	13	14	16	1.78647	3.05929	0.115717	2.75262	7	5	9	0
83	2490	34743	0.472277	0.132917	11	37233	69	84	68	17.1845	15.7719	0.053298	17.3981	17	33	51	0
84	2499	443367	0.0535543	0.108534	55	445866	2589	16	16	2.30435	2.70236	0.0135558	2.53898	7	7	9	0
85	3229	13060	0.436728	0.245898	61	16289	177	526	506	118.016	111.761	0.00853023	115.86	76	96	430	0
86	2787024	2326	0.302822	0.479537	186	2789350	391	8	7	1.86763	1.48276	0.0175826	1.7039	1	2	6	0
87	4589286	238158	0.388899	0.472301	2826	4827444	1101	23	25	4.04155	4.32063	-0.00114718	4.17691	5	3	20	0
88	170424	209936	0.291073	0.292391	263	380360	923	84	87	20.1498	19.343	0.00120735	19.7684	16	13	71	0
89	902526	18438	0.31585	0.182159	537	920964	968	62	63	14.6908	14.7405	0.00633495	14.8096	12	11	51	0
90	104826	4640	0.368789	0.428122	288	109466	728	302	307	66.6889	67.7465	-0.00179285	67.0997	44	39	263	0
91	1683	6211	0.440563	0.178536	563	7894	107	692	795	150.701	150.794	0.00440627	151.415	216	113	579	0
92	527863	4634	0.4944	0.179886	259	532497	38	5	7	0.861836	1.08288	-0.00442797	0.968516	3	1	4	0
93	4446	52901	0.174479	0.371395	254	57347	173	254	263	57.7758	57.8826	0.015359	58.7316	51	42	212	0
94	3492382	253381	0.337968	0.00860557	358	3745763	251	4	2	0.394203	0.283727	-0.00874362	0.335832	1	3	1	0
95	141860	52531	0.127391	0.124286	879	194391	17	12	25	2.53333	2.98004	0.10016	3.06747	16	3	9	0
96	2120	101313	0.445933	0.209013	91	103433	735	229	228	47.6222	49.4356	0.00302655	48.6807	48	49	180	0
97	193401	401539	0.255707	0.419677	85	594940	15	2	4	0.168116	0.506957	0.0239474	0.347076	3	1	1	0
98	1323965	282910	0.396534	0.307245	2351	1606875	21	0	2	0	0.194797	0.0489867	0.103448	2	0	0	0
99	4256	283646	0.496122	0.244503	272	287902	166	40	46	9.70242	9.86812	0.0016009	9.80135	10	4	36	0
100	16259	7215	0.201027	0.23155	144	23474	2300	607	571	124.023	121.581	0.00874518	123.879	99	135	472	0
1	31147	4182	0.39469	0.223893	48	35329	15	46	52	9.28019	8.70296	0.0510609	9.47226	19	13	33	0
2	3042	281953	0.248464	0.26279	1191	284995	241	135	134	31.9169	31.6031	-0.000399881	31.7466	18	19	116	0
3	1733135	232373	0.121868	0.192013	336	1965508	19	3	6	0.569082	0.806413	0.00407069	0.691154	4	1	2	0
4	6037	205972	0.120715	0.0147264	18	212009	13	1	5	0.371981	0.957653	0.133212	0.773613	5	1	0	0
5	2047599	3574	0.028582	0.45259	531	2051173	85	12	15	3.78647	3.80762	-0.00702085	3.77061	3	0	12	0
6	1957	35936	0.222414	0.329736	34	37893	732	117	96	23.1121	21.9831	0.0184901	22.9685	18	39	78	0
7	760553	37572	0.320474	0.34134	975	798125	13	2	3	0.627053	0.582577	0.0114581	0.611694	2	1	1	0
8	55759	9878	0.0586441	0.0682288	851	65637	491	667	714	151.551	151.422	0.00570483	152.355	160	113	554	0
9	196166	11636	0.353372	0.269816	1419	207802	70	38	52	7.19517	8.07441	0.00374328	7.66567	21	7	31	0
10	1023	171037	0.392724	0.0649543	966	172060	200	62	68	13.6657	13.9304	-0.000674489	13.7894	18	12	50	0
11	765233	29964	0.133439	0.407124	395	795197	873	44	43	8.1314	7.71143	-0.00227381	7.90255	8	9	35	0
12	239302	23353	0.37971	0.0536393	705	262655	2054	374	404	81.3643	81.3206	0.000242477	81.3621	77	47	327	0
13	38346	159519	0.0752807	0.350899	188	197865	789	64	65	11.4725	12.7278	0.00420897	12.1544	11	10	54	0
14	23913	1523	0.209783	0.463628	36	25436	26	82	84	18.3043	18.9443	0.0199275	19.0052	20	18	64	0
15	3984028	27234	0.154748	0.31529	44	4011262	119	1	2	0.124638	0.22807	-0.0106705	0.174663	1	0	1	0
16	33216	5416	0.41206	0.266835	1827	38632	1424	1778	1832	402.41	397.177	-0.000960968	399.398	327	273	1505	0
17	8756	58929	0.109012	0.207745	25	67685	10	18	20	3.93237	4.46098	0.126808	4.81184	8	6	12	0
18	3884149	30891	0.487691	0.389744	1778	3915040	534	14	16	3.68889	3.69147	0.00329867	3.7024	4	2	12	0
19	110261	18662	0.258952	0.0774335	49	128923	80	43	46	11.1304	11.9625	0.0409515	12.0435	10	7	36	0
20	23832	23458	0.361508	0.366604	34	47290	832	102	86	19.1585	17.8506	0.0129667	18.7436	17	33	69	0
21	324311	461773	0.144501	0.171965	399	786084	654	45	54	10.0493	11.0351	-0.00342431	10.5082	13	4	41	0
22	876889	231564	0.4204	0.185537	31	1108453	1059	18	17	3.36618	4.10466	0.0182506	3.80735	3	4	14	0
23	194746	271585	0.274941	0.132349	111	466331	1365	85	80	18.2676	17.5917	0.00242048	17.9715	10	15	70	0
24	1711	18050	0.404374	0.288144	575	19761	159	665	739	154.165	154.63	0.00470267	155.128	157	83	582	0
25	5066	13950	0.491443	0.240095	2734	19016	27	75	105	14.5768	14.8415	0.00168653	14.7346	51	21	54	0
26	6383	10515	0.407578	0.423475	67	16898	73	280	310	61.3304	62.3025	0.00909874	62.3868	69	39	241	0
27	1954	1530	0.00107692	0.355342	2879	3484	13	3050	4212	802.226	896.763	0.0454359	890.409	1418	256	2794	0
28	13187	1712	0.3311	0.470808	14	14899	926	104	81	19.9362	18.5064	0.0391842	19.9985	19	42	62	0
29	145541	362419	0.262429	0.121413	26	507960	12	0	2	0	0.167574	0.0213129	0.0862069	2	0	0	0
30	80555	6458	0.0860236	0.221025	97	87013	54	75	81	17.8812	17.775	0.0140461	18.0817	19	13	62	0
31	540573	91682	0.436997	0.065058	74	632255	23	2	3	0.365217	0.601331	0.00836855	0.488006	2	1	1	0
32	117082	27337	0.119799	0.304134	56	144419	360	56	45	11.1797	11.17	0.00935564	11.2804	5	16	40	0
33	2139076	2041	0.470364	0.282961	17	2141117	467	1	1	0.371981	0.372656	-0.0198635	0.365067	0	0	1	0
34	287806	252936	0.126037	0.270418	27	540742	503	10	10	3.14493	2.71688	-0.000910945	2.92729	2	2	8	0
35	182151	21087	0.252322	0.34252	20	203238	28	5	10	1.3285	1.93587	0.0119107	1.65367	5	0	5	0
36	63319	29814	0.414477	0.196943	223	93133	79	63	80	13.4309	15.3612	0.0167552	14.6477	25	8	55	0
37	2023284	3215	0.0729356	0.0481389	337	2026499	95	2	3	0.388406	0.499093	-0.0122975	0.438531	1	0	2	0
38	23713	74846	0.348073	0.492011	779	98559	158	243	262	58.5285	59.8947	0.000866056	59.2661	45	26	217	0
39	343793	1166	0.397782	0.243504	19	344959	34	13	13	2.74493	2.6461	0.0100662	2.72264	4	4	9	0
40	289489	3307	0.449058	0.240054	1668	292796	2779	449	493	88.8435	87.4628	0.00177489	88.3066	109	65	384	0
41	521953	10042	0.19325	0.0716605	186	531995	1765	132	142	28.0367	27.0659	0.00530119	27.6957	27	17	115	0
42	13109	3594	0.209362	0.478353	1235	16703	323	2011	2122	452.751	452.552	0.00126511	453.224	394	283	1728	0
43	1011	53398	0.0473938	0.382534	131	54409	2410	118	108	25.142	23.323	0.00261262	24.2916	21	31	87	0
44	81500	13481	0.296244	0.0122677	392	94981	22	13	28	1.29372	2.21476	0.0458983	1.84333	22	7	6	0
45	213339	2053	0.0799146	0.342817	26	215392	380	8	7	1.5942	1.74955	0.0124404	1.6934	2	3	5	0
46	2205	71867	0.384636	0.0945831	229	74072	10	6	17	1.22222	1.83606	0.0184595	1.55997	11	0	6	0
47	61034	94334	0.299819	0.46554	393	155368	969	241	243	53.856	53.1319	-0.00127432	53.4243	42	40	201	0
48	386704	5256	0.21612	0.385515	69	391960	2544	15	13	2.98164	3.16515	0.00109997	3.07721	3	5	10	0
49	20907	30442	0.0163361	0.106241	60	51349	43	84	81	18.6947	17.274	0.084994	19.6439	21	24	60	0
50	1027039	1337	0.300983	0.0986667	2020	1028376	178	10	10	2.53913	2.35632	-0.0126823	2.41679	3	3	7	0
51	2944	34650	0.303127	0.243822	172	37594	12	39	70	8.66473	10.4592	0.0329867	9.8958	41	10	29	0
52	9323	95852	0.10393	0.161879	336	105175	155	175	195	44.7285	45.0871	0.00492922	45.1312	43	23	152	0
53	804608	407334	0.192973	0.190003	130	1211942	89	7	9	0.581643	1.35148	0.0282732	0.997751	3	1	6	0
54	1113017	37412	0.256931	0.481248	17	1150429	447	0	1	0	0.0677556	0.0117734	0.0344828	1	0	0	0
55	1808575	25688	0.0408189	0.140814	28	1834263	180	1	1	0.0850242	0.241984	0.0311547	0.169415	0	0	1	0
56	99321	104759	0.2619	0.13794	262	204080	25	13	21	3.51981	3.26618	0.0510676	3.57421	11	3	10	0
57	4859	94819	0.440564	0.0261164	155	99678	2335	829	837	184.327	181.766	0.0043871	183.846	148	140	689	0
58	40909	122824	0.0179096	0.0350882	475	163733	404	212	214	48.9024	49.3491	0.0161145	49.9318	46	44	168	0
59	205033	6130	0.482593	0.16017	11	211163	112	20	17	3.3256	3.8657	0.102687	4.01199	3	6	14	0
60	72230	10493	0.0233566	0.165187	352	82723	68	169	200	41.6589	43.1621	0.0243979	43.4768	55	24	145	0
61	12375	26883	0.426549	0.0778131	10	39258	431	267	220	59.0908	54.441	0.0480318	59.6057	33	80	187	0
62	3223252	1073	0.4656	0.157885	399	3224325	965	12	12	2.72947	2.82335	0.0125023	2.81184	3	3	9	0
63	1421	27240	0.308833	0.0967614	75	28661	456	648	630	145.762	144.735	0.00862677	146.51	100	118	530	0
64	1038	22677	0.237823	0.375632	68	23715	1275	265	241	51.7758	50.8518	0.00489215	51.5637	45	69	196	0
65	1618279	1065	0.447713	0.184087	48	1619344	1822	12	14	3.08986	3.06352	-0.00103025	3.07346	4	2	10	0
66	1067	2952	0.400642	0.282679	362	4019	482	2914	3015	653.399	645.903	0.00229266	651.126	543	442	2472	0
67	176447	275298	0.0782275	0.421148	536	451745	10	19	34	4.53816	5.64307	0.0674906	5.46627	18	3	16	0
68	35590	2143	0.408086	0.106961	650	37733	27	40	63	10.028	10.1416	0.00396181	10.1252	33	10	30	0
69	54175	21308	0.241442	0.33927	12	75483	579	25	16	4.02609	3.37084	0.0480123	3.88156	2	11	14	0
70	259069	2122	0.364197	0.14387	545	261191	64	16	21	2.83768	3.46098	0.000682986	3.15292	9	4	12	0
71	5214	1318	0.427474	0.044452	135	6532	383	1603	1692	364.228	363.174	0.00499843	365.525	336	247	1356	0
72	8444	301501	0.357813	0.201872	278	309945	27	9	14	1.96135	2.06352	0.0243141	2.06297	7	2	7	0
73	25715	24103	0.00970876	0.398554	23	49818	355	34	18	3.72657	2.83545	0.033185	3.38981	5	21	13	0
74	9169	103388	0.140924	0.303843	13	112557	2231	19	10	2.75266	1.95886	0.0440149	2.46027	3	12	7	0
75	62647	397834	0.159653	0.35619	1804	460481	2834	313	323	73.2145	73.5638	-0.00241774	73.2129	50	40	273	0
76	629623	72262	0.0941786	0.376355	2702	701885	194	127	141	29.5739	29.7114	0.00217599	29.7076	33	19	108	0
77	870989	281063	0.0516468	0.00953265	523	1152052	18	2	5	0.456039	0.54386	0.403498	0.841829	4	1	1	0
78	46814	89032	0.105218	0.437599	25	135846	17	6	6	1.65411	1.67937	-0.000227325	1.66642	2	2	4	0
79	1290952	72478	0.400925	0.00800672	796	1363430	576	16	17	4.38261	4.41016	-0.00528821	4.37331	2	1	15	0
80	1838111	23083	0.428057	0.0511185	57	1861194	2089	38	33	7.68116	7.82154	0.00997328	7.82984	4	9	29	0
81	26081	8437	0.407659	0.34828	95	34518	152	291	291	66.9343	66.6564	0.00261828	66.97	41	41	250	0
82	4422	60026	0.150837	0.0721097	39	64448	13	17	28	3.7971	4.99395	0.113894	4.97226	16	5	12	0
83	2490	34743	0.472277	0.132917	11	37233	69	89	79	20.2879	18.2523	0.0264053	19.7849	12	22	67	0
84	2499	443367	0.0535543	0.108534	55	445866	2589	18	13	4.44058	3.85118	0.0156478	4.2099	1	6	12	0
85	3229	13060	0.436728	0.245898	61	16289	177	495	512	116.554	112.633	0.0101164	115.753	106	89	406	0
86	2787024	2326	0.302822	0.479537	186	2789350	391	3	3	0.479227	0.38173	0.00182663	0.431034	0	0	3	0
87	4589286	238158	0.388899	0.472301	2826	4827444	1101	37	37	9.25797	9.50393	0.0035035	9.41454	6	6	31	0
88	170424	209936	0.291073	0.292391	263	380360	923	93	105	20.0734	21.5517	0.00742452	20.9723	24	12	81	0
89	902526	18438	0.31585	0.182159	537	920964	968	59	57	12.7295	13.2771	-0.0106369	12.8673	7	9	50	0
90	104826	4640	0.368789	0.428122	288	109466	728	250	271	55.1285	54.8064	-0.000745598	54.9258	63	42	208	0
91	1683	6211	0.440563	0.178536	563	7894	107	735	858	171.574	171.779	0.00339522	172.262	221	98	637	0
92	527863	4634	0.4944	0.179886	259	532497	38	6	4	1.00773	0.92559	-0.00886548	0.958021	0	2	4	0
93	4446	52901	0.174479	0.371395	254	57347	173	261	259	59.8908	59.1633	0.00966075	60.1057	40	42	219	0
94	3492382	253381	0.337968	0.00860557	358	3745763	251	1	2	0.463768	0.54265	0.0362477	0.522489	1	0	1	0
95	141860	52531	0.127391	0.124286	879	194391	17	14	33	3.25024	4.78887	0.0680345	4.32309	21	2	12	0
96	2120	101313	0.445933	0.209013	91	103433	735	231	233	55.6725	55.6019	0.00737222	56.0502	45	43	188	0
97	193401	401539	0.255707	0.419677	85	594940	15	2	1	0.307246	0.421658	0.0340878	0.377811	0	1	1	0
98	1323965	282910	0.396534	0.307245	2351	1606875	21	3	5	0.654106	0.650333	-0.0164183	0.641679	2	0	3	0
99	4256	283646	0.496122	0.244503	272	287902	166	52	57	11.3884	11.7381	0.00780727	11.6552	10	5	47	0
100	16259	7215	0.201027	0.23155	144	23474	2300	517	513	112.529	110.696	0.00365457	112.017	99	103	414	0
1	31147	4182	0.39469	0.223893	48	35329	15	36	46	9.91594	10.3472	0.0274303	10.419	17	7	29	0
2	3042	281953	0.248464	0.26279	1191	284995	241	126	123	29.2609	28.0284	0.00250631	28.7136	21	24	102	0
3	1733135	232373	0.121868	0.192013	336	1965508	19	2	3	0.0869565	0.168784	0.0121288	0.129685	3	2	0	0
4	6037	205972	0.120715	0.0147264	18	212009	13	2	5	0.685024	1.73987	0.325749	1.83058	3	0	2	0
5	2047599	3574	0.028582	0.45259	531	2051173	85	16	20	4.09275	4.8657	0.00941536	4.52399	4	0	16	0
6	1957	35936	0.222414	0.329736	34	37893	732	105	83	20.6155	19.8935	0.0092849	20.4423	15	37	68	0
7	760553	37572	0.320474	0.34134	975	798125	13	4	5	1.57778	0.811252	0.0830292	1.29685	2	1	3	0
8	55759	9878	0.0586441	0.0682288	851	65637	491	695	777	164.24	164.758	0.00653617	165.582	167	85	610	0
9	196166	11636	0.353372	0.269816	1419	207802	70	49	51	10.3681	10.1168	9.90061e-05	10.2429	13	11	38	0
10	1023	171037	0.392724	0.0649543	966	172060	200	63	62	14.4251	13.4041	0.00167416	13.9355	7	8	55	0
11	765233	29964	0.133439	0.407124	395	795197	873	23	22	4.60097	4.33817	0.00358706	4.48501	6	7	16	0
12	239302	23353	0.37971	0.0536393	705	262655	2054	376	396	86.5546	88.6304	0.00369826	87.9228	72	52	324	0
13	38346	159519	0.0752807	0.350899	188	197865	789	66	64	11.4551	11.6963	0.0045262	11.6289	11	13	53	0
14	23913	1523	0.209783	0.463628	36	25436	26	80	97	18.8763	19.4223	0.0145266	19.4333	32	15	65	0
15	3984028	27234	0.154748	0.31529	44	4011262	119	1	0	0.0434783	0	0.00512107	0.0217391	0	1	0	0
16	33216	5416	0.41206	0.266835	1827	38632	1424	1734	1826	382.629	381.927	0.000647582	382.524	321	229	1505	0
17	8756	58929	0.109012	0.207745	25	67685	10	17	17	4.34203	3.92075	0.0309563	4.26162	5	5	12	0
18	3884149	30891	0.487691	0.389744	1778	3915040	534	12	13	2.95942	3.0127	0.00929972	3.01424	1	0	12	0
19	110261	18662	0.258952	0.0774335	49	128923	80	36	36	6.62319	7.05203	0.0123345	6.92429	10	10	26	0
20	23832	23458	0.361508	0.366604	34	47290	832	112	101	25.8889	25.6171	0.0116972	26.057	17	28	84	0
21	324311	461773	0.144501	0.171965	399	786084	654	48	46	8.55169	8.06836	0.00395707	8.34183	11	13	35	0
22	876889	231564	0.4204	0.185537	31	1108453	1059	11	12	3.15652	3.6957	0.0294427	3.53223	3	2	9	0
23	194746	271585	0.274941	0.132349	111	466331	1365	75	74	16.6329	15.7883	0.00762628	16.3328	13	14	61	0
24	1711	18050	0.404374	0.288144	575	19761	159	709	765	165.088	167.211	0.00135562	166.38	151	95	614	0
25	5066	13950	0.491443	0.240095	2734	19016	27	75	102	18.6415	19.2692	0.0152604	19.2511	36	9	66	0
26	6383	10515	0.407578	0.423475	67	16898	73	300	334	71.9894	74.3249	0.00683943	73.6672	79	45	255	0
27	1954	1530	0.00107692	0.355342	2879	3484	13	3188	4408	852.299	949.968	0.047944	947.024	1450	230	2958	0
